exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,scan_status,signal,signal_date,entry,stop_loss,target,risk,reward,risk_reward,rsi,ema_5,ema_13,ema_26,macd,macd_signal,volume_ratio,scan_error
NSE,STOCK,FDC,FDC Limited,INE258B01022,,EQ,FDC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,33.39305539430303,340.3890916379571,346.00400568647854,359.00365215669916,-13.948680146640356,-14.996814438290386,0.6074469411939314,
NSE,STOCK,FCL,Fineotex Chemical Limited,INE045J01034,,EQ,FCL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,65.71974093436637,49.82764906669348,48.32449695710732,46.07108727651803,2.458143589438613,2.2847794886497765,1.3903336733275389,
NSE,STOCK,FILATEX,Filatex India Limited,INE816B01035,,EQ,FILATEX.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.438920828700745,75.89800949727763,77.81395811074037,77.18868242012198,0.49770008241534924,2.049656387825096,0.5271321662210113,
NSE,STOCK,FINCABLES,Finolex Cables Limited,INE235A01022,,EQ,FINCABLES.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,58.37119617123186,1251.5373852437456,1248.0450125368725,1207.349012876738,43.11251096580622,53.65953399474229,0.8114259547175074,
NSE,STOCK,FINKURVE,Finkurve Financial Services Limited,INE734I01027,,EQ,FINKURVE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,50.23262592696537,71.25391885054094,72.11927216615331,70.2339827147537,1.9794612362777002,2.8134569088307226,0.25445691080958555,
NSE,STOCK,FEDFINA,Fedbank Financial Services Limited,INE007N01010,,EQ,FEDFINA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,55.69255918088833,157.55810666928423,156.59457588567662,155.42623382783782,1.3068079650357731,0.9834269035762926,0.7365694776910097,
NSE,STOCK,FINPIPE,Finolex Industries Limited,INE183A01024,,EQ,FINPIPE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,44.523815535699335,158.4545742906511,159.6660257025207,161.3845539581179,-1.8555838894638157,-1.785119846190738,0.6340373727499226,
NSE,STOCK,FINOPB,Fino Payments Bank Limited,INE02NC01014,,EQ,FINOPB.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,38.121461696223,140.05928799584055,143.44387653045638,147.56910984864064,-4.57351027861381,-3.723722586293938,0.2372132095639879,
NSE,STOCK,FIVESTAR,Five-Star Business Finance Limited,INE128S01021,,EQ,FIVESTAR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,46.1936234007062,528.5767519389655,529.4094904055595,531.6371457143296,-2.468545000352492,-2.526015781085552,1.7062519082745766,
NSE,STOCK,FIRSTCRY,Brainbees Solutions Limited,INE02RE01045,,EQ,FIRSTCRY.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,30.891997574588387,179.66533766461882,186.7537044159243,194.96364096866031,-9.057663853076889,-7.359459621569778,0.7413660240482988,
NSE,STOCK,FLAIR,Flair Writing Industries Limited,INE00Y201027,,EQ,FLAIR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,43.558366544074836,248.52695916334608,249.64573225465824,251.58130104699634,-2.063828165920512,-2.1636022978505496,0.30571417675430584,
NSE,STOCK,FLUOROCHEM,Gujarat Fluorochemicals Limited,INE09N301011,,EQ,FLUOROCHEM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,47.96723412900537,4658.073023804993,4663.327312403691,4594.0064560063865,71.95891757476966,97.3518884718214,1.8193865665250317,
NSE,STOCK,FORTIS,Fortis Healthcare Limited,INE061F01013,,EQ,FORTIS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,47.1087706857767,915.9627658499544,917.5583905606902,923.9865502015921,-6.798054652002406,-8.156526458530628,0.4983318404485336,
NSE,STOCK,FOODSIN,Foods & Inns Limited,INE976E01023,,EQ,FOODSIN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,54.700072839468824,54.770169320625996,54.38490110884586,54.6154098741387,-0.22217916452942887,-0.4868434117992669,1.862753028639664,
NSE,STOCK,FSL,Firstsource Solutions Limited,INE684F01012,,EQ,FSL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,43.99209900521442,266.4806654679444,269.49625617696563,271.6326672021121,-2.4912145615082864,-1.1453257001416859,0.8383148549294122,
NSE,STOCK,FUSION,Fusion Finance Limited,INE139R01012,,EQ,FUSION.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,48.13516411237231,197.6181109407761,199.17802390155072,201.79578504040126,-2.854210806891956,-2.77742413742618,0.7020690710677557,
NSE,STOCK,GABRIEL,Gabriel India Limited,INE524A01029,,EQ,GABRIEL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,43.99890657641699,1371.0454199078376,1390.4098599560275,1397.4043492859787,-9.002932126155429,1.9244842428218298,0.6986185074741033,
NSE,STOCK,FMGOETZE,Federal-Mogul Goetze (India) Limited.,INE529A01010,,EQ,FMGOETZE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.09880412067982,569.5042646536621,553.4845575104817,526.6884097323601,29.558476902168422,25.012796705729652,0.2784829589799717,
NSE,STOCK,FRACTAL,Fractal Analytics Limited,INE212S01015,,EQ,FRACTAL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,44.984423021203085,827.4367346538439,830.5956904145057,833.2537845358754,-2.6332666457208234,-3.3187387231730976,0.5112384099578938,
NSE,STOCK,GAJA,Gaja Alternative Asset Management Limited,INE18UN01038,,EQ,GAJA.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_7
NSE,STOCK,GAIL,GAIL (India) Limited,INE129A01019,,EQ,GAIL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.18246488190783,173.73498779712168,173.78290777674582,173.83107339683332,-0.06001507553887109,-0.02316885805365026,0.5352606726855755,
NSE,STOCK,GAEL,Gujarat Ambuja Exports Limited,INE036B01030,,EQ,GAEL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,47.44361274032945,170.43839414696558,171.8936315570828,170.52444570535673,1.3374571235534631,2.694719948955743,0.41359267217108114,
NSE,STOCK,GANDHAR,Gandhar Oil Refinery (India) Limited,INE717W01049,,EQ,GANDHAR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,67.6706780146236,262.8523274638367,256.86858831748725,247.93629620233855,9.602855868831853,9.551689189698706,0.6885661710937893,
NSE,STOCK,GALAXYSURF,Galaxy Surfactants Limited,INE600K01018,,EQ,GALAXYSURF.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,54.97993608937503,2253.0374899072217,2257.5980199284627,2203.241813966726,56.877564154364336,76.76192280276611,0.32151287963384034,
NSE,STOCK,GANESHBE,Ganesh Benzoplast Limited,INE388A01029,,BE,GANESHBE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,54.802912959232785,120.14683982118147,119.44824167363018,117.53803044783447,2.021215311757146,2.346756922091294,1.7965435933955944,
NSE,STOCK,GANESHCP,Ganesh Consumer Products Limited,INE652V01016,,EQ,GANESHCP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.837849271412466,168.39106568947398,167.2276947140349,168.7056085913996,-1.4229090615345967,-2.870610111557931,0.9295195743589336,
NSE,STOCK,GARUDA,Garuda Construction and Engineering Limited,INE0JVO01026,,EQ,GARUDA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.87563864642556,177.27430674745415,178.67478702672332,179.00849602416267,-0.4545364077586953,0.4178833664062069,0.8930491361578917,
NSE,STOCK,GATEWAY,Gateway Distriparks Limited,INE079J01017,,EQ,GATEWAY.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,46.96685200874376,53.71343734556815,54.04418011504973,54.98680123830738,-1.0128566058854958,-1.0936950858362655,0.9170060015413711,
NSE,STOCK,GCSL,Gretex Corporate Services Limited,INE199P01028,,EQ,GCSL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,70.23727036619842,575.6689929033807,550.945726068878,532.5740393722547,20.51709637750298,13.007328972222695,1.0279455015511527,
NSE,STOCK,GENESYS,Genesys International Corporation Limited,INE727B01026,,EQ,GENESYS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.56439819785581,222.7736145903701,217.15023930329625,222.85050853075617,-5.377773534900399,-12.04090834704816,0.2170948969725304,
NSE,STOCK,GENUSPOWER,Genus Power Infrastructures Limited,INE955D01029,,EQ,GENUSPOWER.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.82520855130592,336.62093780592363,332.2214567075441,326.35779183848587,6.4800771011904885,5.413347610896471,0.7479981142469335,
NSE,STOCK,GAUDIUMIVF,Gaudium IVF and Women Health Limited,INE0P8B01020,,BE,GAUDIUMIVF.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,41.640309456570414,121.47356899624407,121.5639798660393,123.56134042211684,-2.126589121526976,-2.735039960572244,1.8599121813019035,
NSE,STOCK,GESHIP,The Great Eastern Shipping Company Limited,INE017A01032,,EQ,GESHIP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,55.210526116543946,1342.4140697412827,1331.6177614474805,1339.111169474146,-7.2165367000945935,-15.667559841038557,1.1361313419010022,
NSE,STOCK,GFLLIMITED,GFL Limited,INE538A01037,,EQ,GFLLIMITED.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,68.90698477705385,57.12255438240979,55.230832137969195,53.01487587539617,2.4242531328889854,2.1208652354157826,0.5403667777509692,
NSE,STOCK,GEOJITFSL,Geojit Financial Services Limited,INE007B01023,,EQ,GEOJITFSL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,58.8773146545107,82.78397790295337,81.86542690014078,80.7152284818011,1.2691742798943153,1.0507854220342032,2.1805067052830798,
NSE,STOCK,GHCL,GHCL Limited,INE539A01019,,EQ,GHCL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,50.0503704588764,437.32165564748993,437.9257483642327,437.54449638700925,0.3850815040067346,0.7412103373779495,0.578138271835328,
NSE,STOCK,GICHSGFIN,GIC Housing Finance Limited,INE289B01019,,EQ,GICHSGFIN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,43.752203858720236,141.70901787060296,141.72969046275324,143.28363834047968,-1.622347267073195,-2.182384780417049,1.5593943467615892,
NSE,STOCK,GICRE,General Insurance Corporation of India,INE481Y01014,,EQ,GICRE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,53.80674605353774,356.17099537245895,355.4269960042249,356.35515180885625,-0.9326960132236763,-1.5927054140862382,4.364288458009643,
NSE,STOCK,GHCLTEXTIL,GHCL Textiles Limited,INE0PA801013,,EQ,GHCLTEXTIL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,67.03381732755045,136.3635769716062,131.56149643834198,126.07593349522779,6.012051445182749,5.055120226731995,0.512085417706027,
NSE,STOCK,GKSL,Gujarat Kidney And Super Speciality Limited,INE0V0W01025,,EQ,GKSL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,82.86819399291132,164.9738374590633,157.43333483355727,149.6171091422954,8.610591386347949,6.988467842742517,0.9295647664321266,
NSE,STOCK,GKENERGY,GK Energy Limited,INE1AG301022,,EQ,GKENERGY.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.921030206408794,130.65120465131525,130.65781230065397,131.29073254356138,-0.6066466966359201,-1.1664208921255972,0.38580172513866495,
NSE,STOCK,GLAXO,GlaxoSmithKline Pharmaceuticals Limited,INE159A01016,,EQ,GLAXO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,59.365878043699276,2979.092679127761,2943.5183543916173,2837.388982683422,114.0720730074845,122.54772695323945,0.2958490183350121,
NSE,STOCK,GIPCL,Gujarat Industries Power Company Limited,INE162A01010,,EQ,GIPCL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,76.35044510567178,203.01860096413222,193.32131494618017,183.5291281261211,10.860025577887399,8.251323828259613,0.7404933220794458,
NSE,STOCK,GLAND,Gland Pharma Limited,INE068V01023,,EQ,GLAND.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,66.96608030389763,2900.3693018813965,2866.8511327910237,2792.277325106884,79.43432356138874,88.29843706996212,3.07237477382593,
NSE,STOCK,GMDCLTD,Gujarat Mineral Development Corporation Limited,INE131A01031,,EQ,GMDCLTD.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,44.48304857290866,563.62862110741,567.1144716030494,571.9574823685911,-5.260459116162451,-4.7920468535991265,0.49650126179754434,
NSE,STOCK,GLENMARK,Glenmark Pharmaceuticals Limited,INE935A01035,,EQ,GLENMARK.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,60.65821901100794,2452.4865539556663,2420.368403683313,2368.4834414958964,56.707280512901434,51.9709288182723,0.7894644725876246,
NSE,STOCK,GMMPFAUDLR,GMM Pfaudler Limited,INE541A01023,,EQ,GMMPFAUDLR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,79.37490719771819,1089.6812848407121,1050.0727432603094,1001.1679775456155,52.99383946453554,49.61419678057558,4.808934484131012,
NSE,STOCK,GLOBAL,Global Education Limited,INE291W01037,,EQ,GLOBAL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,66.64058058046882,113.26598183852829,110.13433058232023,107.7443721414441,2.671817680418883,1.7680129127695459,1.6688422233001023,
NSE,STOCK,GMRAIRPORT,GMR AIRPORTS LIMITED,INE776C01039,,EQ,GMRAIRPORT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,39.00571693598027,96.43455293159077,97.949219792049,100.54413755907927,-2.8232440223665662,-2.690770061219989,0.6885231307679116,
NSE,STOCK,GOCLCORP,GOCL Corporation Limited,INE077F01035,,EQ,GOCLCORP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,62.39825886001209,410.6089234902924,404.48344473018267,404.5503693102552,0.08129708748549547,-2.124938133633724,0.8253641462114583,
NSE,STOCK,GMRP&UI,GMR Power and Urban Infra Limited,INE0CU601026,,EQ,GMRP&UI.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,36.74556820653674,91.79345799079344,93.65317815463641,95.34127866060714,-1.871248387762023,-1.3531244552040638,0.767061623369815,
NSE,STOCK,GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,INE113A01013,,EQ,GNFC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,65.12989330940337,586.3586787709337,580.9027032352931,568.7525883234282,12.971466378919104,14.482514319025741,1.250075177454309,
NSE,STOCK,GODAVARIB,Godavari Biorefineries Limited,INE497S01012,,EQ,GODAVARIB.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,46.65478421633958,240.05393619384765,242.53516338936245,248.6754204030627,-6.607815505771242,-6.944214396031854,0.30722846688731076,
NSE,STOCK,GNA,GNA Axles Limited,INE934S01014,,EQ,GNA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,47.361215231555576,536.0968541623579,542.3415576566,537.4401852701205,4.655593226148653,10.335007661516329,0.40157799731716753,
NSE,STOCK,GODFRYPHLP,Godfrey Phillips India Limited,INE260B01028,,EQ,GODFRYPHLP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,39.923853725862436,2061.5844621880515,2093.8862655211683,2121.658492741062,-31.039281907865643,-21.234979559325723,0.5185659411011524,
NSE,STOCK,GOCOLORS,Go Fashion (India) Limited,INE0BJS01011,,EQ,GOCOLORS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.91414609436904,326.5266981211636,331.2267229516044,334.0444545390504,-3.0867100799000013,-1.9485557910844262,0.27664290273527703,
NSE,STOCK,GODREJCP,Godrej Consumer Products Limited,INE102D01028,,EQ,GODREJCP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,24.404478520349983,892.6290365303935,915.9190188235015,948.9938816216958,-35.98756441170872,-33.85801970366897,0.4485881494336338,
NSE,STOCK,GOKEX,Gokaldas Exports Limited,INE887G01027,,EQ,GOKEX.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,40.35319446486447,773.9405862073304,782.234623539708,790.3668291347155,-8.996175334280565,-7.035776628391939,0.3957527343972645,
NSE,STOCK,GOPAL,Gopal Snacks Limited,INE0L9R01028,,EQ,GOPAL.NS,SIGNAL,SHORT,2026-09-03 00:00:00,265.3999938964844,272.03499374389645,252.12999420166014,6.634999847412075,13.269999694824236,2.000000000000013,39.58435772383479,269.7691619433661,273.9318553055537,274.31508121776534,-0.574739921155242,1.337569540528729,0.25452821143237786,
NSE,STOCK,GODREJAGRO,Godrej Agrovet Limited,INE850D01014,,EQ,GODREJAGRO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,68.90372997343628,646.0993502899196,619.6052722834182,599.6386033103807,22.41783096986012,13.972667714947264,0.32281561185992835,
NSE,STOCK,GODREJIND,Godrej Industries Limited,INE233A01035,,EQ,GODREJIND.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,38.78712807995217,1151.5292175728136,1176.952572988668,1208.4923202204814,-35.007880347833634,-28.39218890516282,0.35410732692134944,
NSE,STOCK,GODREJPROP,Godrej Properties Limited,INE484J01027,,EQ,GODREJPROP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,46.571963424708684,2000.2698187345704,2017.7365833637352,2026.3330304191313,-10.223659199762096,-2.695404634892695,2.399764650587055,
NSE,STOCK,GODIGIT,Go Digit General Insurance Limited,INE03JT01014,,EQ,GODIGIT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,43.42791521502091,258.7581455393071,259.5571014997816,263.51595396819346,-4.12251051408208,-5.293805161732001,0.32803601918449266,
NSE,STOCK,GOKULAGRO,Gokul Agro Resources Limited,INE314T01033,,EQ,GOKULAGRO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.68319036222309,235.63049699437795,237.83270375051862,234.8873638981485,3.0064436987308056,4.974251864404814,0.3682995005317458,
NSE,STOCK,GOLDIAM,Goldiam International Limited,INE025B01025,,EQ,GOLDIAM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.44153016568406,345.25390563914647,351.1957464377821,354.7638271244565,-4.157420834911363,-1.4901207870821556,0.4078754980258735,
NSE,STOCK,GOODLUCK,Goodluck India Limited,INE127I01024,,EQ,GOODLUCK.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,51.33640834426665,466.8179356292516,463.46574100878735,468.41154995010874,-5.06423402251329,-8.270495228235156,0.47571443799077445,
NSE,STOCK,GPTINFRA,GPT Infraprojects Limited,INE390G01014,,EQ,GPTINFRA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,44.45128195254859,111.22896751980133,112.24475943187078,114.0598898341073,-1.9638323650735998,-1.9316883461481738,0.7052512525564192,
NSE,STOCK,GRAUWEIL,Grauer & Weil India Limited,INE266D01021,,EQ,GRAUWEIL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,50.62196370162728,70.294443580458,69.73226504137925,70.29903531248502,-0.5503640369026215,-1.131309223522207,0.5347795786046797,
NSE,STOCK,GPIL,Godawari Power And Ispat limited,INE177H01039,,EQ,GPIL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.17903018124704,241.18653583351937,242.50168691792368,244.07257346426397,-1.6681601903616752,-1.6581765103496398,0.4836301643440403,
NSE,STOCK,GRANULES,Granules India Limited,INE101D01020,,EQ,GRANULES.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,53.87810240275881,840.9426600112897,842.141300332858,844.0734109480801,-2.2530704456290778,-1.2731814054229882,4.258869106249528,
NSE,STOCK,GPPL,Gujarat Pipavav Port Limited,INE517F01014,,EQ,GPPL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,51.58864921945924,164.75355973263436,164.15151945324638,161.05643638095103,3.3340811046739134,3.675312050798931,0.4531711740107865,
NSE,STOCK,GRAPHITE,Graphite India Limited,INE371A01025,,EQ,GRAPHITE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,60.04753367166072,722.9517597187155,715.3486951624011,705.26555703722,10.749370418963736,11.206104883118039,1.0054565947973473,
NSE,STOCK,GRAVITA,Gravita India Limited,INE024L01027,,EQ,GRAVITA.NS,SIGNAL,SHORT,2026-09-04 00:00:00,1661.5999755859375,1703.1399749755858,1578.5199768066404,41.5399993896483,83.07999877929706,2.000000000000011,34.318501234577695,1721.763391604487,1761.005908668061,1764.5571060478692,-5.424504125308431,12.415374062859716,2.3001466799057884,
NSE,STOCK,GRASIM,Grasim Industries Limited,INE047A01021,,EQ,GRASIM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,55.38988711229197,3306.8122582038523,3294.6266375996483,3266.292854835871,30.295015380557288,33.104159980883615,1.7917269987989721,
NSE,STOCK,GREENPANEL,Greenpanel Industries Limited,INE08ZM01014,,EQ,GREENPANEL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,31.855829507513747,158.45820305599008,162.24207278130027,169.84179576196527,-8.228034161550795,-8.330840774673351,0.472279535034304,
NSE,STOCK,GREAVESCOT,Greaves Cotton Limited,INE224A01026,,EQ,GREAVESCOT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.831080824147165,195.27800887842483,196.12312356306998,201.33168195103536,-5.496168402216199,-6.882685957442263,0.4816489205978969,
NSE,STOCK,GRSE,Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,,EQ,GRSE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,38.501373790930984,2537.0682424946135,2572.46208596599,2591.3356580801856,-21.285080833279153,-9.994095417224845,0.6214229298156148,
NSE,STOCK,GREENLAM,Greenlam Industries Limited,INE544R01021,,EQ,GREENLAM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,43.78678454486696,244.47445494504862,247.3382459801373,249.6367646461335,-2.5886498695226123,-1.6089853824402558,0.16916150767668314,
NSE,STOCK,GROWW,Billionbrains Garage Ventures Limited,INE0HOQ01053,,EQ,GROWW.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,48.58099728575113,192.17935564924773,193.58594129816464,194.9243815102087,-1.4809456582255223,-1.0856411442454383,0.9277967580200839,
NSE,STOCK,GRMOVER,GRM Overseas Limited,INE192H01020,,EQ,GRMOVER.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,38.93618980641842,86.22981838279895,87.34918305640313,89.0575808514372,-1.8318991774162896,-1.825177773227046,0.6225074064636281,
NSE,STOCK,GREENPLY,Greenply Industries Limited,INE461C01038,,EQ,GREENPLY.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,60.95560889139862,294.13706266824,290.829440771798,291.07009985854125,-0.07908904228105484,-1.8797208114465993,3.457332447625374,
NSE,STOCK,GUFICBIO,Gufic Biosciences Limited,INE742B01025,,EQ,GUFICBIO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,65.91869054687103,434.14902907437886,424.9703860147815,416.84842400820173,8.864575742814338,7.310315509003325,0.6118374171391229,
NSE,STOCK,GSPCROP,GSP Crop Science Limited,INE713R01022,,EQ,GSPCROP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,64.96339251095762,626.4549533971006,618.1001151443659,595.462395574163,24.051796666438122,27.135756280699955,0.5364853547956995,
NSE,STOCK,GUJTHEM,Gujarat Themis Biosyn Limited,INE942C01045,,EQ,GUJTHEM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,67.30084954995822,417.7620985367893,403.86805622630675,390.5261206692171,14.952996428828328,10.393119933185012,2.771006196895164,
NSE,STOCK,GSFC,Gujarat State Fertilizers & Chemicals Limited,INE026A01025,,EQ,GSFC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,56.78587281100429,160.0492184435208,159.7536448805903,159.88941734034722,-0.13864665937381915,-0.2505717125072821,1.6974968293035164,
NSE,STOCK,GUJALKALI,Gujarat Alkalies and Chemicals Limited,INE186A01019,,EQ,GUJALKALI.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,61.82955529483771,716.93519219877,707.7507871300585,693.6312434224621,15.259723717709903,14.91845851864418,0.7740310988192867,
NSE,STOCK,GUJENERGY,GUJARAT ENERGY LIMITED,INE844O01030,,EQ,GUJENERGY.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.97309614958672,260.5313513403631,260.9133925783135,267.27791146092517,-6.6744211518765155,-8.352485304216037,1.602191431341976,
NSE,STOCK,GTPL,GTPL Hathway Limited,INE869I01013,,EQ,GTPL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,54.95549642199264,56.63562253627134,55.8998092284113,56.54269291044376,-0.6347675457276907,-1.2478150301197168,0.6546354664010219,
NSE,STOCK,GULFPETRO,GP Petroleums Limited,INE586G01017,,BE,GULFPETRO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,67.07592761499667,67.29754484734026,65.98124225859826,61.60310969926079,4.661276114189995,5.351178247102516,0.15937381386523206,
NSE,STOCK,GULPOLY,Gulshan Polyols Limited,INE255D01024,,EQ,GULPOLY.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.652577203896605,188.62298750588033,190.63509628121759,191.81463828298746,-1.3418175717551435,-0.664310556119803,0.274647192540556,
NSE,STOCK,GYFTR,Gyftr Limited,INE724A01017,,EQ,GYFTR.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_40
NSE,STOCK,GVPIL,GE Power India Limited,INE878A01011,,EQ,GVPIL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,41.34016647281894,645.8214917453435,664.202113405005,701.5525529991002,-40.276415003365514,-40.90428158780924,0.5579559803970674,
NSE,STOCK,HAL,Hindustan Aeronautics Limited,INE066F01020,,EQ,HAL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,53.22247646854031,4821.6322283063455,4852.9973072119665,4824.65529444905,26.754954834631462,60.806508907405984,1.5437081710652505,
NSE,STOCK,GVT&D,GE Vernova T&D India Limited,INE200A01026,,EQ,GVT&D.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,51.466755594430644,4326.057029451846,4303.200523124719,4326.42052483555,-22.01970717234508,-47.53544854854914,0.6456188002806784,
NSE,STOCK,HAPPSTMNDS,Happiest Minds Technologies Limited,INE419U01012,,EQ,HAPPSTMNDS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,34.32735983517519,367.719554978429,389.82173986445355,394.7389218244108,-6.320897165861481,4.172310639477733,0.3470991688347689,
