exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,yahoo_symbol,validation_method,data_rows,last_date,validation_error
BSE,STOCK,TEEAI,Teesta Agro Industries,,524204,X,TEEAI.BO,TEEAI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TEGA,Tega Industries,,543413,A,TEGA.BO,TEGA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TEJASNET,Tejas Networks,,540595,A,TEJASNET.BO,TEJASNET.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TEJASSVI,Tejassvi Aaharam,,531628,XT,TEJASSVI.BO,TEJASSVI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TEJNAKSH,Tejnaksh Healthcare,,539428,X,TEJNAKSH.BO,TEJNAKSH.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TELECANOR,TeleCanor Global,,530595,XT,TELECANOR.BO,TELECANOR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TELGE,Telge Projects,,544544,MT,TELGE.BO,TELGE.BO,data_symbol,230,2026-09-03,
BSE,STOCK,TELOGICA,Telogica,,532975,XT,TELOGICA.BO,TELOGICA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TENNIND,Tenneco Clean Air,,544612,B,TENNIND.BO,TENNIND.BO,data_symbol,197,2026-09-03,
BSE,STOCK,TERAI,Terai Tea Company,,530533,B,TERAI.BO,TERAI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TERASOFT,Tera Software,,533982,B,TERASOFT.BO,TERASOFT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TEXELIN,Texel Industries,,526638,X,TEXELIN.BO,TEXELIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TEXINFRA,Texmaco Infrastructure & Holdings,,505400,B,TEXINFRA.BO,TEXINFRA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TEXMOPIPES,Texmo Pipes & Products,,533164,B,TEXMOPIPES.BO,TEXMOPIPES.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TEXRAIL,Texmaco Rail & Engineering,,533326,A,TEXRAIL.BO,TEXRAIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TFCILTD,Tourism Finance Corporation of India,,526650,A,TFCILTD.BO,TFCILTD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TFL,Transwarranty Finance,,532812,B,TFL.BO,TFL.BO,data_symbol,250,2026-09-03,
BSE,STOCK,TFSL,Typhoon Financial Services,,539468,X,TFSL.BO,TFSL.BO,data_symbol,250,2026-09-03,
BSE,STOCK,TGBHOTELS,TGB Banquets & Hotels,,532845,B,TGBHOTELS.BO,TGBHOTELS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TGIF,TGIF Agribusiness,,544175,M,TGIF.BO,TGIF.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TGVSL,TGV Sraac,,507753,B,TGVSL.BO,TGVSL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,THACKER,Thacker,,509945,T,THACKER.BO,THACKER.BO,data_symbol,250,2026-09-03,
BSE,STOCK,THAKDEV,Thakkers Developers,,526654,B,THAKDEV.BO,THAKDEV.BO,data_symbol,250,2026-09-03,
BSE,STOCK,THAKKERS,Thakkers Group,,507530,X,THAKKERS.BO,THAKKERS.BO,data_symbol,251,2026-09-03,
BSE,STOCK,THAKRAL,Thakral Services,,509015,X,THAKRAL.BO,THAKRAL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,THANGAMAYL,Thangamayil Jewellery,,533158,A,THANGAMAYL.BO,THANGAMAYL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,THEINVEST,Investment Trust of India,,530023,B,THEINVEST.BO,THEINVEST.BO,data_symbol,249,2026-09-03,
BSE,STOCK,THELEELA,Leela Palaces Hotels & Resorts,,544408,A,THELEELA.BO,THELEELA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,THEMISMED,Themis Medicare,,530199,B,THEMISMED.BO,THEMISMED.BO,data_symbol,249,2026-09-03,
BSE,STOCK,THINKINK,Thinkink Picturez,,539310,X,THINKINK.BO,THINKINK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,THOMASCOTT,Thomas Scott,,533941,B,THOMASCOTT.BO,THOMASCOTT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,THREEMPAPE,Three M Paper Boards,,544214,M,THREEMPAPE.BO,THREEMPAPE.BO,data_symbol,250,2026-09-03,
BSE,STOCK,THRIVE,Thrive Future Habitats,,523120,XT,THRIVE.BO,THRIVE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,THYROCARE,Thyrocare Technologies,,539871,A,THYROCARE.BO,THYROCARE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TI,Tilaknagar Industries,,507205,A,TI.BO,TI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TICL,Twamev Construction & Infrastructure,,532738,T,TICL.BO,TICL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIERRA,Tierra Agrotech,,543531,X,TIERRA.BO,TIERRA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIGERLOGS,Tiger Logistics,,536264,B,TIGERLOGS.BO,TIGERLOGS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIGLOB,T & I Global,,522294,X,TIGLOB.BO,TIGLOB.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIHIL,Trans India House Impex,,523752,XT,TIHIL.BO,TIHIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIIL,Technocraft Industries,,532804,B,TIIL.BO,TIIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIINDIA,Tube Investment,,540762,A,TIINDIA.BO,TIINDIA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIJARIA,Tijaria Polypipes,,533629,T,TIJARIA.BO,TIJARIA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIL,TIL,,505196,T,TIL.BO,TIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TILAK,Tilak Ventures,,503663,X,TILAK.BO,TILAK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIMESGREEN,Times Green Energy,,543310,MT,TIMESGREEN.BO,TIMESGREEN.BO,data_symbol,251,2026-09-03,
BSE,STOCK,TIMETECHNO,Time Technoplast,,532856,A,TIMETECHNO.BO,TIMETECHNO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIMEX,Timex Group,,500414,B,TIMEX.BO,TIMEX.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIMKEN,Timken,,522113,A,TIMKEN.BO,TIMKEN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TINNARUBR,Tinna Rubber & Infrastructure,,530475,B,TINNARUBR.BO,TINNARUBR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIPSFILMS,Tips Films,,543614,B,TIPSFILMS.BO,TIPSFILMS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIPSMUSIC,Tips Music,,532375,A,TIPSMUSIC.BO,TIPSMUSIC.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIRSARJ,Tirupati Sarjan,,531814,X,TIRSARJ.BO,TIRSARJ.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIRTPLS,Tirth Plastic,,526675,X,TIRTPLS.BO,TIRTPLS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIRUFOAM,Tirupati Foam,,540904,XT,TIRUFOAM.BO,TIRUFOAM.BO,data_symbol,250,2026-09-03,
BSE,STOCK,TIRUMALCHM,Thirumalai Chemicals,,500412,B,500412.BO,500412.BO,symbol,210,2026-07-17,
BSE,STOCK,TIRUPATIIN,Tirupati Innovar,,539040,X,TIRUPATIIN.BO,TIRUPATIIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TIRUSTA,Tirupati Starch & Chemicals,,524582,X,TIRUSTA.BO,TIRUSTA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TITAANIUM,Titaanium Ten Enterprise,,539985,MT,TITAANIUM.BO,TITAANIUM.BO,data_symbol,250,2026-09-03,
BSE,STOCK,TITAGARH,Titagarh Rail Systems,,532966,A,TITAGARH.BO,TITAGARH.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TITANBIO,Titan Biotech,,524717,XT,TITANBIO.BO,TITANBIO.BO,data_symbol,250,2026-09-03,
BSE,STOCK,TITANIN,Titan Intech,,521005,X,TITANIN.BO,TITANIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TITANSEC,Titan Securities,,530045,X,TITANSEC.BO,TITANSEC.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TLL,Trident Lifeline,,543616,M,TLL.BO,TLL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TMB,Tamilnad Mercantile Bank,,543596,A,TMB.BO,TMB.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TMCV,Tata Motors,,544569,B,TMCV.BO,TMCV.BO,data_symbol,203,2026-09-03,
BSE,STOCK,TMPV,Tata Motors Passenger Vehicles,,500570,A,TMPV.BO,TMPV.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TNPL,Tamil Nadu Newsprint & Papers,,531426,B,TNPL.BO,TNPL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TNTELE,Tamilnadu Telecommunications,,523419,B,TNTELE.BO,TNTELE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TOKYOFIN,Tokyo Finance,,531644,X,TOKYOFIN.BO,TOKYOFIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TOKYOPLAST,Tokyo Plast International,,500418,B,500418.BO,500418.BO,symbol,212,2026-07-17,
BSE,STOCK,TOLINS,Tolins Tyres,,544254,B,TOLINS.BO,TOLINS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TORNTPHARM,Torrent Pharmaceuticals,,500420,A,500420.BO,500420.BO,symbol,210,2026-07-17,
BSE,STOCK,TORNTPOWER,Torrent Power,,532779,A,532779.BO,532779.BO,symbol,210,2026-07-17,
BSE,STOCK,TOTEM,Forbes Precision Tools & Machine Parts,,544186,X,TOTEM.BO,TOTEM.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TOYAMSL,Toyam Sports,,538607,B,TOYAMSL.BO,TOYAMSL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TPHQ,Teamo Productions HQ,,533048,T,TPHQ.BO,TPHQ.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TPINDIA,TPINDIA,,500421,XT,TPINDIA.BO,TPINDIA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TPLPLASTEH,TPL Plastech,,526582,B,TPLPLASTEH.BO,TPLPLASTEH.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TPROJECT,Thirani Projects,,538464,X,TPROJECT.BO,TPROJECT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRABI,Transgene Biotek,,526139,X,TRABI.BO,TRABI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRACXN,Tracxn Technologies,,543638,B,TRACXN.BO,TRACXN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRADEUNO,Game Changers Texfab,,544594,M,TRADEUNO.BO,TRADEUNO.BO,data_symbol,208,2026-09-03,
BSE,STOCK,TRADEWELL,Tradewell Holdings,,531203,X,TRADEWELL.BO,TRADEWELL.BO,data_symbol,251,2026-09-03,
BSE,STOCK,TRADWIN,Trade Wings,,509953,XT,TRADWIN.BO,TRADWIN.BO,data_symbol,251,2026-09-03,
BSE,STOCK,TRANSCHEM,Transchem,,500422,XT,TRANSCHEM.BO,TRANSCHEM.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRANSCOR,Transcorp International,,532410,B,TRANSCOR.BO,TRANSCOR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRANSFD,Transglobe Foods,,519367,X,TRANSFD.BO,TRANSFD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRANSFRE,Trans Freight Containers,,513063,X,TRANSFRE.BO,TRANSFRE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRANSPACT,Transpact Enterprises,,542765,MS,TRANSPACT.BO,TRANSPACT.BO,data_symbol,251,2026-09-03,
BSE,STOCK,TRANSPEK,Transpek Industry,,506687,T,TRANSPEK.BO,TRANSPEK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRANSRAILL,Transrail Lighting,,544317,A,TRANSRAILL.BO,TRANSRAILL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRANSVOY,Transvoy Logistics,,543754,MT,TRANSVOY.BO,TRANSVOY.BO,data_symbol,250,2026-09-03,
BSE,STOCK,TRANSWORLD,Transworld Shipping Lines,,520151,T,TRANSWORLD.BO,TRANSWORLD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRANWAY21,Tranway21 Technologies,,542923,TS,TRANWAY21.BO,TRANWAY21.BO,data_symbol,251,2026-09-03,
BSE,STOCK,TRAVELFOOD,Travel Food Services,,544443,B,TRAVELFOOD.BO,TRAVELFOOD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRAVELS,Travels & Rentals,,544242,M,TRAVELS.BO,TRAVELS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TREEHOUSE,Tree House Education,,533540,B,TREEHOUSE.BO,TREEHOUSE.BO,data_symbol,250,2026-09-03,
BSE,STOCK,TREJHARA,Trejhara Solutions,,542233,B,TREJHARA.BO,TREJHARA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TREL,Transindia Real Estate,,543955,B,TREL.BO,TREL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRESCON,Trescon,,532159,X,TRESCON.BO,TRESCON.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRF,TRF,,505854,B,TRF.BO,TRF.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRICOMFRU,Tricom Fruit Products,,531716,XT,TRICOMFRU.BO,TRICOMFRU.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRIDENT,Trident,,521064,A,TRIDENT.BO,TRIDENT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRIGYN,Trigyn Technologies,,517562,B,TRIGYN.BO,TRIGYN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRILIANCE,Triliance Polymers,,509046,X,TRILIANCE.BO,TRILIANCE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRINITYLEA,Trinity League,,531846,X,TRINITYLEA.BO,TRINITYLEA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRIOMERC,Trio Mercantile & Trading,,534755,XT,TRIOMERC.BO,TRIOMERC.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRISHAKT,Trishakti Electronics,,531279,XT,TRISHAKT.BO,TRISHAKT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRITONV,Triton Valves,,505978,B,TRITONV.BO,TRITONV.BO,data_symbol,250,2026-09-03,
BSE,STOCK,TRITURBINE,Triveni Turbines,,533655,A,TRITURBINE.BO,TRITURBINE.BO,data_symbol,250,2026-09-03,
BSE,STOCK,TRIUMPIN,Triumph International Finance,,532131,X,TRIUMPIN.BO,TRIUMPIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRIVENI,Triveni Engineering & Industries,,532356,A,532356.BO,532356.BO,symbol,210,2026-07-17,
BSE,STOCK,TRIVENIENT,Triveni Enterprises,,538569,X,TRIVENIENT.BO,TRIVENIENT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRIVENIGQ,Triveni Glass,,502281,XT,TRIVENIGQ.BO,TRIVENIGQ.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRL,Taylormade Renewables,,541228,T,TRL.BO,TRL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRU,TruCap Finance,,540268,B,TRU.BO,TRU.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRUALT,Trualt Bioenergy,,544545,B,TRUALT.BO,TRUALT.BO,data_symbol,229,2026-09-03,
BSE,STOCK,TRUECOLORS,True Colors,,544531,M,TRUECOLORS.BO,TRUECOLORS.BO,data_symbol,231,2026-09-03,
BSE,STOCK,TRUEGREEN,True Green Bio Energy,,533407,XT,TRUEGREEN.BO,TRUEGREEN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRUSTEDGE,Trustedge Capital,,532056,X,TRUSTEDGE.BO,TRUSTEDGE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TRUSTWAVE,Trustwave Securities,,508963,XT,TRUSTWAVE.BO,TRUSTWAVE.BO,data_symbol,251,2026-09-03,
BSE,STOCK,TSPIRITUAL,T Spiritual World,,532444,X,TSPIRITUAL.BO,TSPIRITUAL.BO,data_symbol,250,2026-09-03,
BSE,STOCK,TTC,Toss The Coin,,544303,M,TTC.BO,TTC.BO,data_symbol,251,2026-09-03,
BSE,STOCK,TTFL,Trident Texofab,,540726,X,TTFL.BO,TTFL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TTGIL,Tomorrow Technologies Global Innovation,,512018,X,TTGIL.BO,TTGIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TTIENT,TTI Enterprise,,538597,X,TTIENT.BO,TTIENT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TTKHLTCARE,TTK Healthcare,,507747,B,TTKHLTCARE.BO,TTKHLTCARE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TTKPRESTIG,TTK Prestige,,517506,B,TTKPRESTIG.BO,TTKPRESTIG.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TTL,TTL,,514142,B,TTL.BO,TTL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TTML,Tata Teleservices Maharashtra,,532371,A,TTML.BO,TTML.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TULASEEBIOE,Tulasee Bio-Ethanol,,524514,ZP,TULASEEBIOE.BO,TULASEEBIOE.BO,data_symbol,250,2026-09-03,
BSE,STOCK,TULSYAN,Tulsyan NEC,,513629,X,TULSYAN.BO,TULSYAN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TUNITEX,Tuni Textile Mills,,531411,X,TUNITEX.BO,TUNITEX.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TURTLEMINT,Turtlemint Fintech Solutions,,544799,B,TURTLEMINT.BO,TURTLEMINT.BO,data_symbol,49,2026-09-03,
BSE,STOCK,TUSALDAH,High Street Filatex,,531301,X,TUSALDAH.BO,TUSALDAH.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TUTIALKA,Tuticorin Alkali Chemicals,,506808,B,TUTIALKA.BO,TUTIALKA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TVOLCON,Tivoli Construction,,511096,XT,TVOLCON.BO,TVOLCON.BO,data_symbol,251,2026-09-03,
BSE,STOCK,TVSELECT,TVS Electronics,,532513,B,TVSELECT.BO,TVSELECT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TVSHLTD,TVS Holdings,,520056,A,TVSHLTD.BO,TVSHLTD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TVSMOTOR,TVS Motors,,532343,A,TVSMOTOR.BO,TVSMOTOR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TVSSCS,TVS Supply Chain Solutions,,543965,B,TVSSCS.BO,TVSSCS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TVSSRICHAK,TVS Srichakra,,509243,B,TVSSRICHAK.BO,TVSSRICHAK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TVTODAY,TV Today Network,,532515,B,TVTODAY.BO,TVTODAY.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TVVISION,TV Vision,,540083,T,TVVISION.BO,TVVISION.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TWIROST,Twin Roses Trades & Agencies,,512117,XT,TWIROST.BO,TWIROST.BO,data_symbol,251,2026-09-03,
BSE,STOCK,TYCHE,Tyche Industries,,532384,X,TYCHE.BO,TYCHE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,TYROON,Tyroon Tea Company,,526945,X,TYROON.BO,TYROON.BO,data_symbol,250,2026-09-03,
BSE,STOCK,UBL,United Breweries,,532478,A,UBL.BO,UBL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UCAL,UCAL,,500464,T,UCAL.BO,UCAL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UCIL,Unifinz Capital,,541358,XT,UCIL.BO,UCIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UCOBANK,UCO Bank,,532505,A,UCOBANK.BO,UCOBANK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UDAYJEW,Uday Jewellery Industries,,539518,B,UDAYJEW.BO,UDAYJEW.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UDS,Updater Services,,543996,B,UDS.BO,UDS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UEL,Ujaas Energy,,533644,B,UEL.BO,UEL.BO,data_symbol,250,2026-09-03,
BSE,STOCK,UFBL,United Foodbrands,,543283,T,UFBL.BO,UFBL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UFO,UFO Moviez,,539141,B,UFO.BO,UFO.BO,data_symbol,250,2026-09-03,
BSE,STOCK,UGARSUGAR,Ugar Sugar Works,,530363,B,UGARSUGAR.BO,UGARSUGAR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UGROCAP,UGRO Capital,,511742,B,UGROCAP.BO,UGROCAP.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UHMVL,UHM Vacation,,544779,M,UHMVL.BO,UHMVL.BO,data_symbol,61,2026-09-03,
BSE,STOCK,UHZAVERI,UH Zaveri,,541338,B,UHZAVERI.BO,UHZAVERI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UJJIVANSFB,Ujjivan Small Finance Bank,,542904,A,UJJIVANSFB.BO,UJJIVANSFB.BO,data_symbol,249,2026-09-03,
BSE,STOCK,ULTRACAB,Ultracab,,538706,X,ULTRACAB.BO,ULTRACAB.BO,data_symbol,249,2026-09-03,
BSE,STOCK,ULTRACEMCO,UltraTech Cement,,532538,A,ULTRACEMCO.BO,ULTRACEMCO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,ULTRAMAR,Ultramarine & Pigments,,506685,B,ULTRAMAR.BO,ULTRAMAR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UMAEXPORTS,Uma Exports,,543513,T,UMAEXPORTS.BO,UMAEXPORTS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UMESLTD,Usha Martin Education & Solutions,,532398,B,UMESLTD.BO,UMESLTD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UMIYA,Umiya Tubes,,539798,X,UMIYA.BO,UMIYA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UMIYA-MRO,Umiya Buildcon,,532376,B,UMIYA-MRO.BO,UMIYA-MRO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UML,Umiya Mobile,,544464,M,UML.BO,UML.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIABEXAL,Uni Abex Alloy Products,,504605,XT,UNIABEXAL.BO,UNIABEXAL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIAUTO,Universal Autofoundry,,539314,B,UNIAUTO.BO,UNIAUTO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNICHEMLAB,Unichem Laboratories,,506690,B,UNICHEMLAB.BO,UNICHEMLAB.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNICK,Unick Fix-A- Form & Printers,,541503,X,UNICK.BO,UNICK.BO,data_symbol,250,2026-09-03,
BSE,STOCK,UNIDT,United Drilling Tools,,522014,T,UNIDT.BO,UNIDT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIECOM,Unicommerce eSolutions,,544227,B,UNIECOM.BO,UNIECOM.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIFIED,Unified Data Tech Solutions,,544406,M,UNIFIED.BO,UNIFIED.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIMECH,Unimech Aerospace and Manufacturing,,544322,B,UNIMECH.BO,UNIMECH.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIOFFICE,Universal Office Automation,,523519,X,UNIOFFICE.BO,UNIOFFICE.BO,data_symbol,250,2026-09-03,
BSE,STOCK,UNIONBANK,Union Bank of India,,532477,A,UNIONBANK.BO,UNIONBANK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIPARTS,Uniparts,,543689,B,UNIPARTS.BO,UNIPARTS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIQUEO,Unique Organics,,530997,X,UNIQUEO.BO,UNIQUEO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIROYAL,Uniroyal Industries,,521226,X,UNIROYAL.BO,UNIROYAL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNISEM,Unisem Agritech,,544648,M,UNISEM.BO,UNISEM.BO,data_symbol,178,2026-09-03,
BSE,STOCK,UNISHIRE,Unishire Urban Infra,,537582,M,UNISHIRE.BO,UNISHIRE.BO,data_symbol,250,2026-09-03,
BSE,STOCK,UNISON,Unison Metals,,538610,XT,UNISON.BO,UNISON.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNITDCR,United Credit,,531091,X,UNITDCR.BO,UNITDCR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNITDSPR,United Spirits,,532432,A,UNITDSPR.BO,UNITDSPR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNITEDINT,United Interactive,,502893,X,UNITEDINT.BO,UNITEDINT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNITEDPOLY,United Polyfab,,544756,B,UNITEDPOLY.BO,UNITEDPOLY.BO,data_symbol,83,2026-09-03,
BSE,STOCK,UNITINT,Unitech International,,531867,Z,UNITINT.BO,UNITINT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIVARTS,Universal Arts,,532378,X,UNIVARTS.BO,UNIVARTS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIVCABLES,Universal Cables,,504212,B,UNIVCABLES.BO,UNIVCABLES.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIVPHOTO,Universus Photo Imagings,,542933,T,UNIVPHOTO.BO,UNIVPHOTO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNIVSTAR,Universal Starch Chem,,524408,XT,UNIVSTAR.BO,UNIVSTAR.BO,data_symbol,250,2026-09-03,
BSE,STOCK,UNJHAFOR,Unjha Formulations,,531762,XT,UNJHAFOR.BO,UNJHAFOR.BO,data_symbol,250,2026-09-03,
BSE,STOCK,UNOMINDA,UNO Minda,,532539,A,UNOMINDA.BO,UNOMINDA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNRYLMA,Uniroyal Marine Exports,,526113,XT,UNRYLMA.BO,UNRYLMA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UNTTEMI,United Leasing & Industries,,507808,P,UNTTEMI.BO,UNTTEMI.BO,data_symbol,251,2026-09-03,
BSE,STOCK,UPHOT,UP Hotels,,509960,B,UPHOT.BO,UPHOT.BO,data_symbol,250,2026-09-03,
BSE,STOCK,UPL,UPL,,512070,A,UPL.BO,UPL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,UPSURGE,Upsurge Investment & Finance,,531390,X,UPSURGE.BO,UPSURGE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,URAVIDEF,Uravi Defence and Technology,,543930,T,URAVIDEF.BO,URAVIDEF.BO,data_symbol,249,2026-09-03,
BSE,STOCK,URBANCO,Urban Company,,544515,A,URBANCO.BO,URBANCO.BO,data_symbol,240,2026-09-03,
BSE,STOCK,URJA,Urja Global,,526987,B,URJA.BO,URJA.BO,data_symbol,249,2026-09-03,
