exchange,symbol,name,data_symbol,avg_volume,start_date_requested,end_date_requested,rows,first_date,last_date,historical_status,error,downloaded_at
NSE,BELRISE,Belrise Industries Limited,BELRISE.NS,4567775.1,2021-01-01,2026-09-06,321,2025-05-28,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:05
NSE,HTEL,Hy-Tech Engineers Limited,HTEL.NS,4554923.5,2021-01-01,2026-09-06,4,2026-09-01,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:06
NSE,MUNJALAU,Munjal Auto Industries Limited,MUNJALAU.NS,4440460.6,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:06
NSE,MVELECTRO,MV Electrosystems Limited,MVELECTRO.NS,4377448.0,2021-01-01,2026-09-06,22,2026-08-06,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:07
NSE,APOLLO,Apollo Micro Systems Limited,APOLLO.NS,4343780.1,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:07
NSE,CONFIPET,Confidence Petroleum India Limited,CONFIPET.NS,4214351.3,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:08
NSE,TENNIND,Tenneco Clean Air India Limited,TENNIND.NS,4201971.75,2021-01-01,2026-09-06,201,2025-11-19,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:08
NSE,IREDA,Indian Renewable Energy Development Agency Limited,IREDA.NS,4127891.1,2021-01-01,2026-09-06,688,2023-11-29,2026-09-04,PASS,,2026-09-07T11:18:08
NSE,TBZ,Tribhovandas Bhimji Zaveri Limited,TBZ.NS,4089697.7,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:10
NSE,PPLPHARMA,Piramal Pharma Limited,PPLPHARMA.NS,4011175.45,2021-01-01,2026-09-06,962,2022-10-19,2026-09-04,PASS,,2026-09-07T11:18:10
NSE,RVNL,Rail Vikas Nigam Limited,RVNL.NS,4008284.5,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:11
NSE,HINDALCO,Hindalco Industries Limited,HINDALCO.NS,4004628.2,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:12
NSE,CROMPTON,Crompton Greaves Consumer Electricals Limited,CROMPTON.NS,3982584.75,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:12
NSE,ORIENTHOT,Oriental Hotels Limited,ORIENTHOT.NS,3869271.15,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:12
NSE,TECHNOCRAF,Technocraft Ventures Limited,TECHNOCRAF.NS,3844917.6,2021-01-01,2026-09-06,16,2026-08-14,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:13
NSE,JTLIND,JTL INDUSTRIES LIMITED,JTLIND.NS,3806319.3,2021-01-01,2026-09-06,1165,2021-12-23,2026-09-04,PASS,,2026-09-07T11:18:13
NSE,MMTC,MMTC Limited,MMTC.NS,3792384.2,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:14
NSE,PVP,PVP Ventures Limited,PVP.NS,3729196.4,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:14
NSE,FMGOETZE,Federal-Mogul Goetze (India) Limited.,FMGOETZE.NS,3699285.6,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:15
NSE,SHRIRAMFIN,Shriram Finance Limited,SHRIRAMFIN.NS,3697901.75,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:15
NSE,LLOYDSENT,Lloyds Enterprises Limited,LLOYDSENT.NS,3687434.2,2021-01-01,2026-09-06,470,2024-10-17,2026-09-04,PASS,,2026-09-07T11:18:16
NSE,BLS,BLS International Services Limited,BLS.NS,3668323.35,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:17
NSE,RGL,Renaissance Global Limited,RGL.NS,3666011.9,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:17
NSE,MOLBIO,Molbio Diagnostics Limited,MOLBIO.NS,3590684.0,2021-01-01,2026-09-06,15,2026-08-17,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:18
NSE,MARSONS,Marsons Limited,MARSONS.NS,3564062.65,2021-01-01,2026-09-06,122,2026-03-13,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:18
NSE,VINCOFE,Vintage Coffee And Beverages Limited,VINCOFE.NS,3502829.8,2021-01-01,2026-09-06,470,2024-10-18,2026-09-04,PASS,,2026-09-07T11:18:19
NSE,LAURUSLABS,Laurus Labs Limited,LAURUSLABS.NS,3480904.2,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:19
NSE,SBICARD,SBI Cards and Payment Services Limited,SBICARD.NS,3408982.4,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:19
NSE,AWL,AWL Agri Business Limited,AWL.NS,3389139.4,2021-01-01,2026-09-06,1134,2022-02-08,2026-09-04,PASS,,2026-09-07T11:18:20
BSE,LENSKART,Lenskart Solutions,LENSKART.BO,3371126.1,2021-01-01,2026-09-06,206,2025-11-10,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:20
NSE,BODALCHEM,Bodal Chemicals Limited,BODALCHEM.NS,3350819.45,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:21
NSE,LICHSGFIN,LIC Housing Finance Limited,LICHSGFIN.NS,3269044.95,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:21
NSE,TDPOWERSYS,TD Power Systems Limited,TDPOWERSYS.NS,3267852.45,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:22
NSE,TVSSCS,TVS Supply Chain Solutions Limited,TVSSCS.NS,3266976.45,2021-01-01,2026-09-06,752,2023-08-23,2026-09-04,PASS,,2026-09-07T11:18:22
NSE,IMAGICAA,Imagicaaworld Entertainment Limited,IMAGICAA.NS,3260473.2,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:23
NSE,SBFC,SBFC Finance Limited,SBFC.NS,3254949.25,2021-01-01,2026-09-06,757,2023-08-16,2026-09-04,PASS,,2026-09-07T11:18:23
NSE,GENUSPOWER,Genus Power Infrastructures Limited,GENUSPOWER.NS,3242842.4,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:24
NSE,HAPPSTMNDS,Happiest Minds Technologies Limited,HAPPSTMNDS.NS,3234453.15,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:25
NSE,TIMETECHNO,Time Technoplast Limited,TIMETECHNO.NS,3213181.85,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:26
NSE,DCBBANK,DCB Bank Limited,DCBBANK.NS,3181753.4,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:26
NSE,EMBDL,Embassy Developments Limited,EMBDL.NS,3179542.45,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:27
NSE,BALUFORGE,Balu Forge Industries Limited,BALUFORGE.NS,3176802.75,2021-01-01,2026-09-06,588,2024-04-29,2026-09-04,PASS,,2026-09-07T11:18:27
NSE,ABCAPITAL,Aditya Birla Capital Limited,ABCAPITAL.NS,3145167.2,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:28
NSE,RBLBANK,RBL Bank Limited,RBLBANK.NS,3121895.85,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:28
BSE,CUPID,Cupid,CUPID.BO,3115844.7,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:29
NSE,LEMONTREE,Lemon Tree Hotels Limited,LEMONTREE.NS,3096799.8,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:29
NSE,JINDALSAW,Jindal Saw Limited,JINDALSAW.NS,3073340.2,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:30
NSE,PATANJALI,Patanjali Foods Limited,PATANJALI.NS,2999804.95,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:30
NSE,FILATEX,Filatex India Limited,FILATEX.NS,2973150.0,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:31
NSE,YATRA,Yatra Online Limited,YATRA.NS,2942214.95,2021-01-01,2026-09-06,728,2023-09-28,2026-09-04,PASS,,2026-09-07T11:18:32
NSE,MOL,Meghmani Organics Limited,MOL.NS,2940902.65,2021-01-01,2026-09-06,1252,2021-08-18,2026-09-04,PASS,,2026-09-07T11:18:32
NSE,ANNU,Annu Projects Limited,ANNU.NS,2937666.0,2021-01-01,2026-09-06,3,2026-09-02,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:33
NSE,OIL,Oil India Limited,OIL.NS,2912653.1,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:33
NSE,GODREJCP,Godrej Consumer Products Limited,GODREJCP.NS,2911768.85,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:34
NSE,WELCORP,Welspun Corp Limited,WELCORP.NS,2902390.5,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:34
NSE,AGARWALEYE,Dr. Agarwal's Health Care Limited,AGARWALEYE.NS,2896305.45,2021-01-01,2026-09-06,393,2025-02-04,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:35
NSE,DLF,DLF Limited,DLF.NS,2888817.05,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:35
NSE,TNPETRO,Tamilnadu PetroProducts Limited,TNPETRO.NS,2868556.5,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:36
NSE,SHANTIGOLD,Shanti Gold International Limited,SHANTIGOLD.NS,2858530.85,2021-01-01,2026-09-06,274,2025-08-01,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:36
NSE,MCX,Multi Commodity Exchange of India Limited,MCX.NS,2857688.75,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:37
NSE,GPPL,Gujarat Pipavav Port Limited,GPPL.NS,2854402.65,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:37
NSE,KTKBANK,The Karnataka Bank Limited,KTKBANK.NS,2849868.45,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:38
NSE,JNPR,Juniper Green Energy Limited,JNPR.NS,2844547.45,2021-01-01,2026-09-06,22,2026-08-06,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:38
NSE,AEQUS,Aequs Limited,AEQUS.NS,2831910.4,2021-01-01,2026-09-06,186,2025-12-10,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:39
NSE,MANINFRA,Man Infraconstruction Limited,MANINFRA.NS,2820908.55,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:39
NSE,TURTLEMINT,Turtlemint Fintech Solutions Limited,TURTLEMINT.NS,2802775.9,2021-01-01,2026-09-06,50,2026-06-29,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:40
NSE,DELHIVERY,Delhivery Limited,DELHIVERY.NS,2786790.1,2021-01-01,2026-09-06,1064,2022-05-24,2026-09-04,PASS,,2026-09-07T11:18:40
NSE,ANANTRAJ,Anant Raj Limited,ANANTRAJ.NS,2785048.1,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:41
NSE,NCC,NCC Limited,NCC.NS,2781966.7,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:41
NSE,INDOMIM,INDO-MIM Limited,INDOMIM.NS,2737734.35,2021-01-01,2026-09-06,27,2026-07-30,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:42
NSE,IIFL,IIFL Finance Limited,IIFL.NS,2731141.4,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:42
NSE,IEX,Indian Energy Exchange Limited,IEX.NS,2729827.0,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:42
NSE,JMFINANCIL,JM Financial Limited,JMFINANCIL.NS,2726095.7,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:43
NSE,JUBLFOOD,Jubilant Foodworks Limited,JUBLFOOD.NS,2707406.35,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:43
NSE,THOMASCOOK,Thomas Cook  (India)  Limited,THOMASCOOK.NS,2691542.85,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:44
NSE,ALEMBICLTD,Alembic Limited,ALEMBICLTD.NS,2689381.3,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:44
NSE,LTFOODS,LT Foods Limited,LTFOODS.NS,2679864.2,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:45
NSE,RAMBHAJO,Advit Jewels Limited,RAMBHAJO.NS,2661299.6,2021-01-01,2026-09-06,48,2026-07-01,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:18:45
NSE,IGL,Indraprastha Gas Limited,IGL.NS,2637875.4,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:46
NSE,CUB,City Union Bank Limited,CUB.NS,2634872.4,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:46
NSE,HDFCLIFE,HDFC Life Insurance Company Limited,HDFCLIFE.NS,2634734.55,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:47
NSE,WEBELSOLAR,Websol Energy System Limited,WEBELSOLAR.NS,2626490.3,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:47
NSE,ELECTCAST,Electrosteel Castings Limited,ELECTCAST.NS,2588382.95,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:48
NSE,NORTHARC,Northern Arc Capital Limited,NORTHARC.NS,2566109.45,2021-01-01,2026-09-06,487,2024-09-24,2026-09-04,PASS,,2026-09-07T11:18:49
NSE,TCS,Tata Consultancy Services Limited,TCS.NS,2565782.5,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:49
NSE,BIOCON,Biocon Limited,BIOCON.NS,2555940.95,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:49
NSE,EXIDEIND,Exide Industries Limited,EXIDEIND.NS,2511741.65,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:50
BSE,COALINDIA,Coal India,COALINDIA.BO,2511570.3,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:50
NSE,CHENNPETRO,Chennai Petroleum Corporation Limited,CHENNPETRO.NS,2498705.2,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:51
NSE,HINDOILEXP,Hindustan Oil Exploration Company Limited,HINDOILEXP.NS,2472443.7,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:51
NSE,GUJENERGY,GUJARAT ENERGY LIMITED,GUJENERGY.NS,2467227.65,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:52
NSE,BAJAJHFL,Bajaj Housing Finance Limited,BAJAJHFL.NS,2427080.45,2021-01-01,2026-09-06,493,2024-09-16,2026-09-04,PASS,,2026-09-07T11:18:52
NSE,JSWINFRA,JSW Infrastructure Limited,JSWINFRA.NS,2414924.45,2021-01-01,2026-09-06,726,2023-10-03,2026-09-04,PASS,,2026-09-07T11:18:53
NSE,ADANIPORTS,Adani Ports and Special Economic Zone Limited,ADANIPORTS.NS,2339322.2,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:53
NSE,AMBUJACEM,Ambuja Cements Limited,AMBUJACEM.NS,2303937.7,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:54
NSE,RADHIKAJWE,Radhika Jeweltech Limited,RADHIKAJWE.NS,2289828.05,2021-01-01,2026-09-06,1023,2022-07-18,2026-09-04,PASS,,2026-09-07T11:18:54
NSE,SCI,Shipping Corporation Of India Limited,SCI.NS,2249545.2,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:55
NSE,BECTORFOOD,Mrs. Bectors Food Specialities Limited,BECTORFOOD.NS,2242588.2,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:56
NSE,FINCABLES,Finolex Cables Limited,FINCABLES.NS,2229625.5,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:56
NSE,INDSWFTLAB,Ind-Swift Laboratories Limited,INDSWFTLAB.NS,2227898.55,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:57
NSE,QUADFUTURE,Quadrant Future Tek Limited,QUADFUTURE.NS,2203394.1,2021-01-01,2026-09-06,411,2025-01-14,2026-09-04,PASS,,2026-09-07T11:18:57
NSE,JAMNAAUTO,Jamna Auto Industries Limited,JAMNAAUTO.NS,2198193.95,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:58
NSE,TECHM,Tech Mahindra Limited,TECHM.NS,2194233.1,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:58
NSE,SSWL,Steel Strips Wheels Limited,SSWL.NS,2177852.75,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:18:59
NSE,HONASA,Honasa Consumer Limited,HONASA.NS,2155456.25,2021-01-01,2026-09-06,701,2023-11-07,2026-09-04,PASS,,2026-09-07T11:18:59
NSE,CASTROLIND,Castrol India Limited,CASTROLIND.NS,2143054.45,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:00
NSE,PARACABLES,Paramount Communications Limited,PARACABLES.NS,2142204.85,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:00
NSE,RESPONIND,Responsive Industries Limited,RESPONIND.NS,2140553.35,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:01
NSE,J&KBANK,The Jammu & Kashmir Bank Limited,J&KBANK.NS,2134940.6,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:01
NSE,ACMESOLAR,Acme Solar Holdings Limited,ACMESOLAR.NS,2133653.4,2021-01-01,2026-09-06,452,2024-11-13,2026-09-04,PASS,,2026-09-07T11:19:02
NSE,ICIL,Indo Count Industries Limited,ICIL.NS,2130799.9,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:02
NSE,CGPOWER,CG Power and Industrial Solutions Limited,CGPOWER.NS,2125635.6,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:02
NSE,TEMBO,Tembo Global Industries Limited,TEMBO.NS,2103637.8,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:03
NSE,M&MFIN,Mahindra & Mahindra Financial Services Limited,M&MFIN.NS,2083308.65,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:03
NSE,FIRSTCRY,Brainbees Solutions Limited,FIRSTCRY.NS,2078820.65,2021-01-01,2026-09-06,516,2024-08-13,2026-09-04,PASS,,2026-09-07T11:19:04
NSE,PETRONET,Petronet LNG Limited,PETRONET.NS,2077424.95,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:05
NSE,NETWEB,Netweb Technologies India Limited,NETWEB.NS,2067583.45,2021-01-01,2026-09-06,771,2023-07-27,2026-09-04,PASS,,2026-09-07T11:19:05
NSE,MOSCHIP,Moschip Technologies Limited,MOSCHIP.NS,2066885.3,2021-01-01,2026-09-06,394,2025-02-05,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:19:06
NSE,COFORGE,Coforge Limited,COFORGE.NS,2058313.75,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:06
BSE,TATASTEEL,Tata Steel,500470.BO,2051222.0,2021-01-01,2026-09-06,1365,2021-01-04,2026-07-17,PASS,,2026-09-07T11:19:07
NSE,MANIPALHOS,Manipal Health Enterprises Limited,MANIPALHOS.NS,2046744.9,2021-01-01,2026-09-06,23,2026-08-05,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:19:07
NSE,RCF,Rashtriya Chemicals and Fertilizers Limited,RCF.NS,2026799.5,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:08
NSE,SAPPHIRE,Sapphire Foods India Limited,SAPPHIRE.NS,2009493.75,2021-01-01,2026-09-06,1190,2021-11-18,2026-09-04,PASS,,2026-09-07T11:19:08
NSE,JSWENERGY,JSW Energy Limited,JSWENERGY.NS,2001300.65,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:08
NSE,GPIL,Godawari Power And Ispat limited,GPIL.NS,1997882.0,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:09
NSE,MAXHEALTH,Max Healthcare Institute Limited,MAXHEALTH.NS,1977495.7,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:09
NSE,PTC,PTC India Limited,PTC.NS,1976479.05,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:10
NSE,ARIS,Arisinfra Solutions Limited,ARIS.NS,1975762.25,2021-01-01,2026-09-06,301,2025-06-25,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:19:10
NSE,UPL,UPL Limited,UPL.NS,1967681.0,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:11
NSE,NAUKRI,Info Edge (India) Limited,NAUKRI.NS,1966278.25,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:11
NSE,PRIORITY,Priority Jewels Limited,PRIORITY.NS,1959092.0,2021-01-01,2026-09-06,1,2026-09-04,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:19:11
NSE,FACT,Fertilizers and Chemicals Travancore Limited,FACT.NS,1942575.8,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:12
NSE,AYE,Aye Finance Limited,AYE.NS,1936052.6,2021-01-01,2026-09-06,140,2026-02-16,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:19:12
NSE,BDL,Bharat Dynamics Limited,BDL.NS,1919437.4,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:13
BSE,MEESHO,Meesho,MEESHO.BO,1911345.95,2021-01-01,2026-09-06,184,2025-12-10,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:19:13
NSE,ADANIENT,Adani Enterprises Limited,ADANIENT.NS,1898249.6,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:14
BSE,VMM,Vishal Mega Mart,VMM.BO,1894650.55,2021-01-01,2026-09-06,426,2024-12-18,2026-09-04,PASS,,2026-09-07T11:19:14
NSE,TARIL,Transformers And Rectifiers (India) Limited,TARIL.NS,1894518.5,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:14
NSE,KRONOX,Kronox Lab Sciences Limited,KRONOX.NS,1888319.3,2021-01-01,2026-09-06,559,2024-06-10,2026-09-04,PASS,,2026-09-07T11:19:15
NSE,LASERPOWER,Laser Power & Infra Limited,LASERPOWER.NS,1886948.45,2021-01-01,2026-09-06,37,2026-07-16,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:19:15
NSE,HUDCO,Housing & Urban Development Corporation Limited,HUDCO.NS,1882546.35,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:16
NSE,M&M,Mahindra & Mahindra Limited,M&M.NS,1881998.55,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:16
NSE,SBIFUNDS,SBI Funds Management Limited,SBIFUNDS.NS,1876661.6,2021-01-01,2026-09-06,34,2026-07-21,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:19:17
NSE,NAZARA,Nazara Technologies Limited,NAZARA.NS,1873436.95,2021-01-01,2026-09-06,1348,2021-03-30,2026-09-04,PASS,,2026-09-07T11:19:17
NSE,NTPCGREEN,NTPC Green Energy Limited,NTPCGREEN.NS,1869465.15,2021-01-01,2026-09-06,444,2024-11-27,2026-09-04,PASS,,2026-09-07T11:19:18
NSE,HCLTECH,HCL Technologies Limited,HCLTECH.NS,1867886.3,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:18
NSE,RBZJEWEL,RBZ Jewellers Limited,RBZJEWEL.NS,1865644.85,2021-01-01,2026-09-06,667,2023-12-27,2026-09-04,PASS,,2026-09-07T11:19:18
NSE,CESC,CESC Limited,CESC.NS,1854818.7,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:19
NSE,TEXRAIL,Texmaco Rail & Engineering Limited,TEXRAIL.NS,1854388.25,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:19
BSE,URBANCO,Urban Company,URBANCO.BO,1850691.05,2021-01-01,2026-09-06,241,2025-09-17,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:19:20
NSE,SHUKRAPHAR,Shukra Pharmaceuticals Limited,SHUKRAPHAR.NS,1840364.3333333333,2021-01-01,2026-09-06,16,2026-08-14,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:19:20
NSE,STYLEBAAZA,Baazar Style Retail Limited,STYLEBAAZA.NS,1836935.95,2021-01-01,2026-09-06,499,2024-09-06,2026-09-04,PASS,,2026-09-07T11:19:20
NSE,GENESYS,Genesys International Corporation Limited,GENESYS.NS,1833295.05,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:21
NSE,NLCINDIA,NLC India Limited,NLCINDIA.NS,1829051.6,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:19:21
