scope,period,variant,filter,cost_pct,trades,win_rate,avg_net_pct,profit_factor,compounded_return_pct,max_drawdown_pct
PERIOD,P3,EMA_MACD,ALL,0.05,123,42.27642276422765,0.5429946042393793,1.3688944287293212,79.63139375390476,-35.16846950732776
PERIOD,P3,EMA_MACD,ALL,0.1,123,42.27642276422765,0.49299460423937946,1.3284850288268892,68.95698932598786,-36.275898343981716
PERIOD,P3,EMA_MACD,ALL,0.15,123,42.27642276422765,0.442994604239379,1.289600511939642,58.912042377912584,-37.36495802863279
PERIOD,P3,EMA_MACD,ALL,0.2,123,42.27642276422765,0.39299460423937904,1.252156162344516,49.459721241270756,-38.43594416316334
PERIOD,P3,EMA_MACD,ALL,0.25,123,42.27642276422765,0.3429946042393791,1.2160734254619394,40.56533259900388,-39.48914773897913
PERIOD,P3,EMA_MACD,ALL,0.3,123,42.27642276422765,0.2929946042393793,1.1812793577537404,32.19619831415341,-41.08142131039312
PERIOD,P3,EMA_MACD,ALL,0.4,123,42.27642276422765,0.19299460423937906,1.1152906086519847,16.912366012542556,-44.822391543247065
PERIOD,P3,EMA_MACD,ALL,0.5,123,42.27642276422765,0.09299460423937916,1.0537011094903457,3.3828527962127986,-48.32926095285619
PERIOD,P3,EMA_MACD,ALL,0.6,123,42.27642276422765,-0.007005395760620561,0.9960851264036514,-8.592244256819171,-51.650631836331875
PERIOD,P4,EMA_MACD,ALL,0.0,85,40.0,0.02281709494885146,1.0159575733361363,-2.291408881894841,-33.482107293207555
PERIOD,P4,EMA_MACD,ALL,0.05,85,40.0,-0.02718290505114845,0.9813797856942019,-6.36106719809294,-34.42084234868131
PERIOD,P4,EMA_MACD,ALL,0.1,85,38.82352941176471,-0.0771829050511484,0.9482148540181445,-10.263133899360133,-35.346796438613396
PERIOD,P4,EMA_MACD,ALL,0.15,85,38.82352941176471,-0.12718290505114854,0.916383867779231,-14.004431654770999,-36.26013721328304
PERIOD,P4,EMA_MACD,ALL,0.2,85,37.64705882352941,-0.1771829050511486,0.8858358551035904,-17.591508596289206,-37.16103020742616
PERIOD,P4,EMA_MACD,ALL,0.25,85,37.64705882352941,-0.22718290505114855,0.8565019642472179,-21.03064923638801,-38.049638865874556
PERIOD,P4,EMA_MACD,ALL,0.3,85,37.64705882352941,-0.27718290505114834,0.8283010678025375,-24.327884956661283,-38.92612456889911
