exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,yahoo_symbol,validation_method,data_rows,last_date,validation_error
BSE,STOCK,STRAEXPO,Sophia Traexpo,,541633,XT,STRAEXPO.BO,,,0,,STRAEXPO.BO: Yahoo returned no data | 541633.BO: Only 1 rows; minimum is 30
BSE,STOCK,STRIDERS,Striders Impex,,215841,NS,STRIDERS.BO,,,0,,STRIDERS.BO: Yahoo returned no data | 215841.BO: Yahoo returned no data
BSE,STOCK,STUDIOLSD,Studio LSD,,213670,NS,STUDIOLSD.BO,,,0,,STUDIOLSD.BO: Yahoo returned no data | 213670.BO: Yahoo returned no data
BSE,STOCK,SUBAHOTELS,Suba Hotels,,215180,NS,SUBAHOTELS.BO,,,0,,SUBAHOTELS.BO: Yahoo returned no data | 215180.BO: Yahoo returned no data
BSE,STOCK,SUERYAAKNI,Sueryaa Knitwear,,540318,XT,SUERYAAKNI.BO,,,0,,SUERYAAKNI.BO: Yahoo returned no data | 540318.BO: Yahoo returned no data
BSE,STOCK,SUMAX,Sumax Engineering,,216567,NT,SUMAX.BO,,,0,,SUMAX.BO: Yahoo returned no data | 216567.BO: Yahoo returned no data
BSE,STOCK,SUMIT,Sumit Woods,,202533,NS,SUMIT.BO,,,0,,SUMIT.BO: Yahoo returned no data | 202533.BO: Yahoo returned no data
BSE,STOCK,SUNDRMFAST,Sundram Fasteners,,500403,A,SUNDRMFAST.BO,,,0,,SUNDRMFAST.BO: Only 1 rows; minimum is 30 | 500403.BO: Yahoo returned no data
BSE,STOCK,SUNLITE,Sunlite Recycling Industries,,211883,NS,SUNLITE.BO,,,0,,SUNLITE.BO: Yahoo returned no data | 211883.BO: Yahoo returned no data
BSE,STOCK,SUNPHARMA,Sun Pharmaceutical,,524715,A,SUNPHARMA.BO,,,0,,SUNPHARMA.BO: Only 1 rows; minimum is 30 | 524715.BO: Yahoo returned no data
BSE,STOCK,SUNREST,Sunrest Lifescience,,210820,NS,SUNREST.BO,,,0,,SUNREST.BO: Yahoo returned no data | 210820.BO: Yahoo returned no data
BSE,STOCK,SUNSHINE,Sunshine Pictures,,544881,B,SUNSHINE.BO,,,0,,SUNSHINE.BO: Only 8 rows; minimum is 30 | 544881.BO: Yahoo returned no data
BSE,STOCK,SUNTECH,Suntech Infra Solutions,,213482,NS,SUNTECH.BO,,,0,,SUNTECH.BO: Yahoo returned no data | 213482.BO: Yahoo returned no data
BSE,STOCK,SUNTV,Sun TV Network,,532733,A,SUNTV.BO,,,0,,SUNTV.BO: Only 1 rows; minimum is 30 | 532733.BO: Yahoo returned no data
BSE,STOCK,SUPREMEPWR,Supreme Power Equipment,,210970,NS,SUPREMEPWR.BO,,,0,,SUPREMEPWR.BO: Yahoo returned no data | 210970.BO: Yahoo returned no data
BSE,STOCK,SURANI,Surani Steel Tubes,,200566,NS,SURANI.BO,,,0,,SURANI.BO: Yahoo returned no data | 200566.BO: Yahoo returned no data
BSE,STOCK,SURYAINDIA,Surya,,539253,X,SURYAINDIA.BO,,,0,,SURYAINDIA.BO: Yahoo returned no data | 539253.BO: Only 1 rows; minimum is 30
BSE,STOCK,SURYAROSNI,Surya Roshni,,500336,B,SURYAROSNI.BO,,,0,,SURYAROSNI.BO: Only 1 rows; minimum is 30 | 500336.BO: Yahoo returned no data
BSE,STOCK,SUTLEJTEX,Sutlej Textiles & Industries,,532782,T,SUTLEJTEX.BO,,,0,,SUTLEJTEX.BO: Only 1 rows; minimum is 30 | 532782.BO: Yahoo returned no data
BSE,STOCK,SUVEN,Suven Life Sciences,,530239,B,SUVEN.BO,,,0,,SUVEN.BO: Only 1 rows; minimum is 30 | 530239.BO: Yahoo returned no data
BSE,STOCK,SVAINDIA,SVA India,,531885,P,SVAINDIA.BO,,,0,,SVAINDIA.BO: Yahoo returned no data | 531885.BO: Only 1 rows; minimum is 30
BSE,STOCK,SVLL,Shree Vasu Logistics,,202807,NT,SVLL.BO,,,0,,SVLL.BO: Yahoo returned no data | 202807.BO: Yahoo returned no data
BSE,STOCK,SWARAJ,Swaraj Suiting,,544861,T,SWARAJ.BO,,,0,,SWARAJ.BO: Only 16 rows; minimum is 30 | 544861.BO: Yahoo returned no data
BSE,STOCK,SWARAJENG,Swaraj Engines,,500407,B,SWARAJENG.BO,,,0,,SWARAJENG.BO: Only 1 rows; minimum is 30 | 500407.BO: Yahoo returned no data
BSE,STOCK,SWASTIK,Swastik Pipe,,209173,NT,SWASTIK.BO,,,0,,SWASTIK.BO: Yahoo returned no data | 209173.BO: Yahoo returned no data
BSE,STOCK,SYLVANPLY,Sylvan Plyboard,,211713,NS,SYLVANPLY.BO,,,0,,SYLVANPLY.BO: Yahoo returned no data | 211713.BO: Yahoo returned no data
BSE,STOCK,SYMBIOTEC,Symbiotec Pharmalab,,544889,B,SYMBIOTEC.BO,,,0,,SYMBIOTEC.BO: Only 3 rows; minimum is 30 | 544889.BO: Yahoo returned no data
BSE,STOCK,SYNOPTICS,Synoptics Technologies,,210476,NT,SYNOPTICS.BO,,,0,,SYNOPTICS.BO: Yahoo returned no data | 210476.BO: Yahoo returned no data
BSE,STOCK,SYSTANGO,Systango Technologies,,209554,NS,SYSTANGO.BO,,,0,,SYSTANGO.BO: Yahoo returned no data | 209554.BO: Yahoo returned no data
BSE,STOCK,TAC,TAC Infosec,,211492,NT,TAC.BO,,,0,,TAC.BO: Yahoo returned no data | 211492.BO: Yahoo returned no data
BSE,STOCK,TAJGVK,Taj GVK Hotels & Resorts,,532390,B,TAJGVK.BO,,,0,,TAJGVK.BO: Only 1 rows; minimum is 30 | 532390.BO: Yahoo returned no data
BSE,STOCK,TAPIFRUIT,Tapi Fruit Processing,,209115,NS,TAPIFRUIT.BO,,,0,,TAPIFRUIT.BO: Yahoo returned no data | 209115.BO: Yahoo returned no data
BSE,STOCK,TARACHAND,Tara Chand Infralogistics Solutions,,212236,NS,TARACHAND.BO,,,0,,TARACHAND.BO: Yahoo returned no data | 212236.BO: Yahoo returned no data
BSE,STOCK,TASHIND,Tashi,,512271,XT,TASHIND.BO,,,0,,TASHIND.BO: Yahoo returned no data | 512271.BO: Only 1 rows; minimum is 30
BSE,STOCK,TATACHEM,Tata Chemicals,,500770,A,TATACHEM.BO,,,0,,TATACHEM.BO: Only 1 rows; minimum is 30 | 500770.BO: Yahoo returned no data
BSE,STOCK,TATACOMM,Tata Communications,,500483,A,TATACOMM.BO,,,0,,TATACOMM.BO: Only 1 rows; minimum is 30 | 500483.BO: Yahoo returned no data
BSE,STOCK,TATAELXSI,Tata Elxsi,,500408,A,TATAELXSI.BO,,,0,,TATAELXSI.BO: Only 1 rows; minimum is 30 | 500408.BO: Yahoo returned no data
BSE,STOCK,TATAINVEST,Tata Investment Corporation,,501301,A,TATAINVEST.BO,,,0,,TATAINVEST.BO: Only 1 rows; minimum is 30 | 501301.BO: Yahoo returned no data
BSE,STOCK,TATAPOWER,Tata Power,,500400,A,TATAPOWER.BO,,,0,,TATAPOWER.BO: Only 1 rows; minimum is 30 | 500400.BO: Yahoo returned no data
BSE,STOCK,TAURIAN,Taurian MPS,,213752,NT,TAURIAN.BO,,,0,,TAURIAN.BO: Yahoo returned no data | 213752.BO: Yahoo returned no data
BSE,STOCK,TBI,TBI Corn,,211659,NS,TBI.BO,,,0,,TBI.BO: Yahoo returned no data | 211659.BO: Yahoo returned no data
BSE,STOCK,TCI,Transport Corporation of India,,532349,B,TCI.BO,,,0,,TCI.BO: Only 1 rows; minimum is 30 | 532349.BO: Yahoo returned no data
BSE,STOCK,TCL,Thaai Casting,,211173,NS,TCL.BO,,,0,,TCL.BO: Yahoo returned no data | 211173.BO: Yahoo returned no data
BSE,STOCK,TEAMTECH,Teamtech Formwork Solutions,,216281,NT,TEAMTECH.BO,,,0,,TEAMTECH.BO: Yahoo returned no data | 216281.BO: Yahoo returned no data
BSE,STOCK,TECHD,TechD Cybersecurity,,213778,NS,TECHD.BO,,,0,,TECHD.BO: Yahoo returned no data | 213778.BO: Yahoo returned no data
BSE,STOCK,TECHERA,TechEra Engineering,,212053,NS,TECHERA.BO,,,0,,TECHERA.BO: Yahoo returned no data | 212053.BO: Yahoo returned no data
BSE,STOCK,TECHLABS,Trident Techlabs,,210969,NS,TECHLABS.BO,,,0,,TECHLABS.BO: Yahoo returned no data | 210969.BO: Yahoo returned no data
BSE,STOCK,TECHM,Tech Mahindra,,532755,A,TECHM.BO,,,0,,TECHM.BO: Only 1 rows; minimum is 30 | 532755.BO: Yahoo returned no data
BSE,STOCK,TECHNOCRAF,Technocraft Ventures,,544864,B,TECHNOCRAF.BO,,,0,,TECHNOCRAF.BO: Only 15 rows; minimum is 30 | 544864.BO: Yahoo returned no data
BSE,STOCK,TECHNOCRAT,Technocrats Plasma Systems,,544877,M,TECHNOCRAT.BO,,,0,,TECHNOCRAT.BO: Only 10 rows; minimum is 30 | 544877.BO: Yahoo returned no data
BSE,STOCK,TEJA,Teja Engineering Industries,,216401,NS,TEJA.BO,,,0,,TEJA.BO: Yahoo returned no data | 216401.BO: Yahoo returned no data
BSE,STOCK,TEJASCARGO,Tejas Cargo,,212532,NS,TEJASCARGO.BO,,,0,,TEJASCARGO.BO: Yahoo returned no data | 212532.BO: Yahoo returned no data
BSE,STOCK,TEMBO,Tembo Global Industries,,200761,NS,TEMBO.BO,,,0,,TEMBO.BO: Yahoo returned no data | 200761.BO: Yahoo returned no data
BSE,STOCK,TEMPSENS,Tempsens Instruments,,544886,B,TEMPSENS.BO,,,0,,TEMPSENS.BO: Only 5 rows; minimum is 30 | 544886.BO: Yahoo returned no data
BSE,STOCK,TERRAFORM,Terraform Magnum,,506162,P,TERRAFORM.BO,,,0,,TERRAFORM.BO: Yahoo returned no data | 506162.BO: Yahoo returned no data
BSE,STOCK,TERRAREAL,Terraform Realstate,,512157,P,TERRAREAL.BO,,,0,,TERRAREAL.BO: Yahoo returned no data | 512157.BO: Yahoo returned no data
BSE,STOCK,TFLL,Tirupati Fin-Lease,,539488,XT,TFLL.BO,,,0,,TFLL.BO: Yahoo returned no data | 539488.BO: Yahoo returned no data
BSE,STOCK,TGL,Teerth Gopicon,,211508,NT,TGL.BO,,,0,,TGL.BO: Yahoo returned no data | 211508.BO: Yahoo returned no data
BSE,STOCK,THEJO,Thejo Engineering,,204968,NS,THEJO.BO,,,0,,THEJO.BO: Yahoo returned no data | 204968.BO: Yahoo returned no data
BSE,STOCK,THERMAX,Thermax,,500411,A,THERMAX.BO,,,0,,THERMAX.BO: Only 1 rows; minimum is 30 | 500411.BO: Yahoo returned no data
BSE,STOCK,THESL,Thinking Hats Entertainment Solutions,,212054,NT,THESL.BO,,,0,,THESL.BO: Yahoo returned no data | 212054.BO: Yahoo returned no data
BSE,STOCK,THOMASCOOK,Thomas Cook,,500413,A,THOMASCOOK.BO,,,0,,THOMASCOOK.BO: Only 1 rows; minimum is 30 | 500413.BO: Yahoo returned no data
BSE,STOCK,TIMESCAN,Timescan Logistics,,208475,NS,TIMESCAN.BO,,,0,,TIMESCAN.BO: Yahoo returned no data | 208475.BO: Yahoo returned no data
BSE,STOCK,TIPCO,Tipco Engineering,,544740,MT,TIPCO.BO,,,0,,TIPCO.BO: Only 1 rows; minimum is 30 | 544740.BO: Yahoo returned no data
BSE,STOCK,TIRUPATI,Shree Tirupati Balajee,,203793,NS,TIRUPATI.BO,,,0,,TIRUPATI.BO: Yahoo returned no data | 203793.BO: Yahoo returned no data
BSE,STOCK,TIRUPATIFL,Tirupati Forge,,208300,NT,TIRUPATIFL.BO,,,0,,TIRUPATIFL.BO: Yahoo returned no data | 208300.BO: Yahoo returned no data
BSE,STOCK,TITAN,Titan,,500114,A,TITAN.BO,,,0,,TITAN.BO: Only 1 rows; minimum is 30 | 500114.BO: Yahoo returned no data
BSE,STOCK,TNPETRO,Tamilnadu Petroproducts,,500777,B,TNPETRO.BO,,,0,,TNPETRO.BO: Only 1 rows; minimum is 30 | 500777.BO: Yahoo returned no data
BSE,STOCK,TOTAL,Total Transport Systems,,203634,NS,TOTAL.BO,,,0,,TOTAL.BO: Yahoo returned no data | 203634.BO: Yahoo returned no data
BSE,STOCK,TOUCHWOOD,Touchwood Entertainment,,201342,NS,TOUCHWOOD.BO,,,0,,TOUCHWOOD.BO: Yahoo returned no data | 201342.BO: Yahoo returned no data
BSE,STOCK,TRANOCE,Transoceanic Properties,,509003,XT,TRANOCE.BO,,,0,,TRANOCE.BO: Yahoo returned no data | 509003.BO: Only 1 rows; minimum is 30
BSE,STOCK,TRANSTEEL,Transteel Seating,,210786,NS,TRANSTEEL.BO,,,0,,TRANSTEEL.BO: Yahoo returned no data | 210786.BO: Yahoo returned no data
BSE,STOCK,TRANSWIND,Transwind Infrastructures,,202490,NS,TRANSWIND.BO,,,0,,TRANSWIND.BO: Yahoo returned no data | 202490.BO: Yahoo returned no data
BSE,STOCK,TRENT,Trent,,500251,A,TRENT.BO,,,0,,TRENT.BO: Only 1 rows; minimum is 30 | 500251.BO: Yahoo returned no data
BSE,STOCK,TRIDHYA,Tridhya Tech,,210477,NT,TRIDHYA.BO,,,0,,TRIDHYA.BO: Yahoo returned no data | 210477.BO: Yahoo returned no data
BSE,STOCK,TRIPR,Triochem Products,,512101,XT,TRIPR.BO,,,0,,TRIPR.BO: Yahoo returned no data | 512101.BO: Only 1 rows; minimum is 30
BSE,STOCK,TROM,Trom Industries,,211805,NS,TROM.BO,,,0,,TROM.BO: Yahoo returned no data | 211805.BO: Yahoo returned no data
BSE,STOCK,TRUST,Trust Fintech,,211477,NS,TRUST.BO,,,0,,TRUST.BO: Yahoo returned no data | 211477.BO: Yahoo returned no data
BSE,STOCK,TSC,TSC,,213576,NT,TSC.BO,,,0,,TSC.BO: Yahoo returned no data | 213576.BO: Yahoo returned no data
BSE,STOCK,TSFINV,TSF Investments,,200995,NS,TSFINV.BO,,,0,,TSFINV.BO: Yahoo returned no data | 200995.BO: Yahoo returned no data
BSE,STOCK,TTLEL,TTL Enterprises,,514236,XT,TTLEL.BO,,,0,,TTLEL.BO: Yahoo returned no data | 514236.BO: Yahoo returned no data
BSE,STOCK,TUNWAL,Tunwal e-Motors,,211779,NS,TUNWAL.BO,,,0,,TUNWAL.BO: Yahoo returned no data | 211779.BO: Yahoo returned no data
BSE,STOCK,TYPHOON,Typhoon Holdings,,512307,XT,TYPHOON.BO,,,0,,TYPHOON.BO: Yahoo returned no data | 512307.BO: Yahoo returned no data
BSE,STOCK,UFLEX,UFLEX,,500148,B,UFLEX.BO,,,0,,UFLEX.BO: Only 1 rows; minimum is 30 | 500148.BO: Yahoo returned no data
BSE,STOCK,UFMINDL,UFM Industries,,531610,XT,UFMINDL.BO,,,0,,UFMINDL.BO: Yahoo returned no data | 531610.BO: Yahoo returned no data
BSE,STOCK,UMA,Uma Converter,,209345,NS,UMA.BO,,,0,,UMA.BO: Yahoo returned no data | 209345.BO: Yahoo returned no data
BSE,STOCK,UNIENTER,Uniphos Enterprises,,500429,B,UNIENTER.BO,,,0,,UNIENTER.BO: Only 1 rows; minimum is 30 | 500429.BO: Yahoo returned no data
BSE,STOCK,UNIHEALTH,Unihealth Hospitals,,210616,NS,UNIHEALTH.BO,,,0,,UNIHEALTH.BO: Yahoo returned no data | 210616.BO: Yahoo returned no data
BSE,STOCK,UNIINFO,UNIINFO Telecom Services,,201673,NS,UNIINFO.BO,,,0,,UNIINFO.BO: Yahoo returned no data | 201673.BO: Yahoo returned no data
BSE,STOCK,UNIJOLL,Unijolly Investments Co,,503671,XT,UNIJOLL.BO,,,0,,UNIJOLL.BO: Yahoo returned no data | 503671.BO: Only 1 rows; minimum is 30
BSE,STOCK,UNILEX,Unilex Colours and Chemicals,,212052,NS,UNILEX.BO,,,0,,UNILEX.BO: Yahoo returned no data | 212052.BO: Yahoo returned no data
BSE,STOCK,UNITECH,Unitech Group,,507878,B,UNITECH.BO,,,0,,UNITECH.BO: Only 1 rows; minimum is 30 | 507878.BO: Yahoo returned no data
BSE,STOCK,UNITEDTEA,United Nilgiri Tea,,202383,NS,UNITEDTEA.BO,,,0,,UNITEDTEA.BO: Yahoo returned no data | 202383.BO: Yahoo returned no data
BSE,STOCK,UNIVASTU,Univastu,,202099,NT,UNIVASTU.BO,,,0,,UNIVASTU.BO: Yahoo returned no data | 202099.BO: Yahoo returned no data
BSE,STOCK,UNIWSEC,Uniworth Securities,,512408,XT,UNIWSEC.BO,,,0,,UNIWSEC.BO: Yahoo returned no data | 512408.BO: Only 1 rows; minimum is 30
BSE,STOCK,URBAN,Urban Enviro Waste Management,,210426,NS,URBAN.BO,,,0,,URBAN.BO: Yahoo returned no data | 210426.BO: Yahoo returned no data
BSE,STOCK,USASEEDS,Upsurge Seeds of Agriculture,,209006,NS,USASEEDS.BO,,,0,,USASEEDS.BO: Yahoo returned no data | 209006.BO: Yahoo returned no data
BSE,STOCK,USHAFIN,Usha Financial Services,,212142,NS,USHAFIN.BO,,,0,,USHAFIN.BO: Yahoo returned no data | 212142.BO: Yahoo returned no data
BSE,STOCK,USK,Udayshivkumar Infra,,543861,B,USK.BO,,,0,,USK.BO: Only 1 rows; minimum is 30 | 543861.BO: Yahoo returned no data
BSE,STOCK,UTKAL,Utkal Speciality Industries,,216342,NS,UTKAL.BO,,,0,,UTKAL.BO: Yahoo returned no data | 216342.BO: Yahoo returned no data
BSE,STOCK,UTSSAV,Utssav CZ Gold Jewels,,211835,NT,UTSSAV.BO,,,0,,UTSSAV.BO: Yahoo returned no data | 211835.BO: Yahoo returned no data
BSE,STOCK,UWCSL,Ultra Wiring Connect,,200766,NS,UWCSL.BO,,,0,,UWCSL.BO: Yahoo returned no data | 200766.BO: Yahoo returned no data
BSE,STOCK,VAISHALI,Vaishali Pharma,,212107,NS,VAISHALI.BO,,,0,,VAISHALI.BO: Yahoo returned no data | 212107.BO: Yahoo returned no data
BSE,STOCK,VALLEY,Valley Magnesite Company,,539543,X,VALLEY.BO,,,0,,VALLEY.BO: Yahoo returned no data | 539543.BO: Only 1 rows; minimum is 30
BSE,STOCK,VALUE360,Value 360 Communications,,216250,NS,VALUE360.BO,,,0,,VALUE360.BO: Yahoo returned no data | 216250.BO: Yahoo returned no data
BSE,STOCK,VARDHACRLC,Vardhaman Acrylics,,201471,NT,VARDHACRLC.BO,,,0,,VARDHACRLC.BO: Yahoo returned no data | 201471.BO: Yahoo returned no data
BSE,STOCK,VARDHANCFL,Vardhan Capital & Finance,,542931,XT,VARDHANCFL.BO,,,0,,VARDHANCFL.BO: Only 1 rows; minimum is 30 | 542931.BO: Yahoo returned no data
BSE,STOCK,VASA,Vasa Retail & Overseas,,203016,NS,VASA.BO,,,0,,VASA.BO: Yahoo returned no data | 203016.BO: Yahoo returned no data
BSE,STOCK,VCL,Vaxtex Cotfab,,209472,NT,VCL.BO,,,0,,VCL.BO: Yahoo returned no data | 209472.BO: Yahoo returned no data
BSE,STOCK,VDEAL,Vdeal System,,211933,NS,VDEAL.BO,,,0,,VDEAL.BO: Yahoo returned no data | 211933.BO: Yahoo returned no data
BSE,STOCK,VEEKAYEM,Veekayem Fashion & Apparels,,209046,NS,VEEKAYEM.BO,,,0,,VEEKAYEM.BO: Yahoo returned no data | 209046.BO: Yahoo returned no data
BSE,STOCK,VELOX,Velox Shipping and Logistics,,506178,XT,VELOX.BO,,,0,,VELOX.BO: Yahoo returned no data | 506178.BO: Only 1 rows; minimum is 30
BSE,STOCK,VELS,Vels Film International,,209600,NT,VELS.BO,,,0,,VELS.BO: Yahoo returned no data | 209600.BO: Yahoo returned no data
BSE,STOCK,VERA,Vera Synthetic,,202708,NS,VERA.BO,,,0,,VERA.BO: Yahoo returned no data | 202708.BO: Yahoo returned no data
BSE,STOCK,VERITAAS,Veritaas Advertising,,211584,NS,VERITAAS.BO,,,0,,VERITAAS.BO: Yahoo returned no data | 211584.BO: Yahoo returned no data
BSE,STOCK,VERTEXPLUS,Vertexplus Technologies,,209553,NS,VERTEXPLUS.BO,,,0,,VERTEXPLUS.BO: Yahoo returned no data | 209553.BO: Yahoo returned no data
BSE,STOCK,VERTOZ,Vertoz,,211747,NS,VERTOZ.BO,,,0,,VERTOZ.BO: Yahoo returned no data | 211747.BO: Yahoo returned no data
BSE,STOCK,VGINFOTECH,Virtual Galaxy Infotech,,213321,NS,VGINFOTECH.BO,,,0,,VGINFOTECH.BO: Yahoo returned no data | 213321.BO: Yahoo returned no data
BSE,STOCK,VIAZ,Viaz Tyres,,209508,NS,VIAZ.BO,,,0,,VIAZ.BO: Yahoo returned no data | 209508.BO: Yahoo returned no data
BSE,STOCK,VICTORYEV,Victory Electric Vehicles International,,215572,NS,VICTORYEV.BO,,,0,,VICTORYEV.BO: Yahoo returned no data | 215572.BO: Yahoo returned no data
BSE,STOCK,VIESL,Vision Infra Equipment Solutions,,211971,NS,VIESL.BO,,,0,,VIESL.BO: Yahoo returned no data | 211971.BO: Yahoo returned no data
BSE,STOCK,VIGOR,Vigor Plast,,213737,NT,VIGOR.BO,,,0,,VIGOR.BO: Yahoo returned no data | 213737.BO: Yahoo returned no data
BSE,STOCK,VIJAYPD,Vijaypd Ceutical,,215181,NS,VIJAYPD.BO,,,0,,VIJAYPD.BO: Yahoo returned no data | 215181.BO: Yahoo returned no data
BSE,STOCK,VIKSHEN,Viksit Engineering,,506196,XT,VIKSHEN.BO,,,0,,VIKSHEN.BO: Yahoo returned no data | 506196.BO: Only 1 rows; minimum is 30
BSE,STOCK,VILAS,Vilas Transcore,,211629,NS,VILAS.BO,,,0,,VILAS.BO: Yahoo returned no data | 211629.BO: Yahoo returned no data
BSE,STOCK,VILINBIO,Vilin Bio Med,,210435,NS,VILINBIO.BO,,,0,,VILINBIO.BO: Yahoo returned no data | 210435.BO: Yahoo returned no data
BSE,STOCK,VINSYS,Vinsys IT Services,,210540,NT,VINSYS.BO,,,0,,VINSYS.BO: Yahoo returned no data | 210540.BO: Yahoo returned no data
BSE,STOCK,VINVANI,VINVANI,,512517,XT,VINVANI.BO,,,0,,VINVANI.BO: Yahoo returned no data | 512517.BO: Yahoo returned no data
BSE,STOCK,VINYAS,Vinyas Innovative Technologies,,210684,NS,VINYAS.BO,,,0,,VINYAS.BO: Yahoo returned no data | 210684.BO: Yahoo returned no data
BSE,STOCK,VIPIND,VIP Industries,,507880,A,VIPIND.BO,,,0,,VIPIND.BO: Only 1 rows; minimum is 30 | 507880.BO: Yahoo returned no data
BSE,STOCK,VISAMAN,Visaman Global Sales,,211714,NS,VISAMAN.BO,,,0,,VISAMAN.BO: Yahoo returned no data | 211714.BO: Yahoo returned no data
BSE,STOCK,VISDEM,Visdem Technosys,,210632,NS,VISDEM.BO,,,0,,VISDEM.BO: Yahoo returned no data | 210632.BO: Yahoo returned no data
BSE,STOCK,VISHNUINFR,Vishnusurya Projects,,210691,NS,VISHNUINFR.BO,,,0,,VISHNUINFR.BO: Yahoo returned no data | 210691.BO: Yahoo returned no data
BSE,STOCK,VISHWAS,VISHWAS,,211460,NT,VISHWAS.BO,,,0,,VISHWAS.BO: Yahoo returned no data | 211460.BO: Yahoo returned no data
BSE,STOCK,VITAL,Vital Chemtech,,209238,NS,VITAL.BO,,,0,,VITAL.BO: Yahoo returned no data | 209238.BO: Yahoo returned no data
BSE,STOCK,VIVIANA,Viviana Power Tech,,209109,NT,VIVIANA.BO,,,0,,VIVIANA.BO: Yahoo returned no data | 209109.BO: Yahoo returned no data
BSE,STOCK,VIVIDEL,Vivid Electromech,,216132,NS,VIVIDEL.BO,,,0,,VIVIDEL.BO: Yahoo returned no data | 216132.BO: Yahoo returned no data
BSE,STOCK,VIVO,Vivo Collaboration Solutions,,208433,NT,VIVO.BO,,,0,,VIVO.BO: Yahoo returned no data | 208433.BO: Yahoo returned no data
BSE,STOCK,VLINFRA,VL Infra Projects,,211799,NS,VLINFRA.BO,,,0,,VLINFRA.BO: Yahoo returned no data | 211799.BO: Yahoo returned no data
BSE,STOCK,VMARCIND,V Marc,,207825,NS,VMARCIND.BO,,,0,,VMARCIND.BO: Yahoo returned no data | 207825.BO: Yahoo returned no data
BSE,STOCK,VMOBILE,Vinit Mobile,,216402,NS,VMOBILE.BO,,,0,,VMOBILE.BO: Yahoo returned no data | 216402.BO: Yahoo returned no data
BSE,STOCK,VOLERCAR,Voler Car,,212508,NS,VOLERCAR.BO,,,0,,VOLERCAR.BO: Yahoo returned no data | 212508.BO: Yahoo returned no data
BSE,STOCK,VOLTAS,Voltas,,500575,A,VOLTAS.BO,,,0,,VOLTAS.BO: Only 1 rows; minimum is 30 | 500575.BO: Yahoo returned no data
BSE,STOCK,VR,VR Infraspace,,211250,NS,VR.BO,,,0,,VR.BO: Yahoo returned no data | 211250.BO: Yahoo returned no data
BSE,STOCK,VRAJ,Vraj Iron and Steel,,544204,B,VRAJ.BO,,,0,,VRAJ.BO: Only 1 rows; minimum is 30 | 544204.BO: Yahoo returned no data
BSE,STOCK,VSCL,Vadivarhe Speciality Chemicals,,201000,NS,VSCL.BO,,,0,,VSCL.BO: Yahoo returned no data | 201000.BO: Yahoo returned no data
BSE,STOCK,WALPAR,Walpar Nutritions,,208105,NS,WALPAR.BO,,,0,,WALPAR.BO: Yahoo returned no data | 208105.BO: Yahoo returned no data
BSE,STOCK,WEL,Wonder Electricals,,543449,B,WEL.BO,,,0,,WEL.BO: Only 1 rows; minimum is 30 | 543449.BO: Yahoo returned no data
BSE,STOCK,WHIRLPOOL,Whirlpool,,500238,A,WHIRLPOOL.BO,,,0,,WHIRLPOOL.BO: Only 1 rows; minimum is 30 | 500238.BO: Yahoo returned no data
BSE,STOCK,WHITEFORCE,Happy Square Outsourcing Services,,213514,NS,WHITEFORCE.BO,,,0,,WHITEFORCE.BO: Yahoo returned no data | 213514.BO: Yahoo returned no data
BSE,STOCK,WHITHAL,White Hall Commercial,,512431,XT,WHITHAL.BO,,,0,,WHITHAL.BO: Yahoo returned no data | 512431.BO: Only 1 rows; minimum is 30
BSE,STOCK,WINNY,Winny Immigration & Education Services,,211694,NS,WINNY.BO,,,0,,WINNY.BO: Yahoo returned no data | 211694.BO: Yahoo returned no data
BSE,STOCK,WINROC,Winro Commercial,,512022,XT,WINROC.BO,,,0,,WINROC.BO: Yahoo returned no data | 512022.BO: Only 1 rows; minimum is 30
BSE,STOCK,WINSOL,Winsol Engineers,,211565,NS,WINSOL.BO,,,0,,WINSOL.BO: Yahoo returned no data | 211565.BO: Yahoo returned no data
BSE,STOCK,WIPL,Western India Ply,,205116,NS,WIPL.BO,,,0,,WIPL.BO: Yahoo returned no data | 205116.BO: Yahoo returned no data
BSE,STOCK,WOL3D,Wol 3D India,,212046,NS,WOL3D.BO,,,0,,WOL3D.BO: Yahoo returned no data | 212046.BO: Yahoo returned no data
BSE,STOCK,WOMANCART,WomanCart,,210746,NT,WOMANCART.BO,,,0,,WOMANCART.BO: Yahoo returned no data | 210746.BO: Yahoo returned no data
BSE,STOCK,WTICAB,Wise Travel India,,211146,NS,WTICAB.BO,,,0,,WTICAB.BO: Yahoo returned no data | 211146.BO: Yahoo returned no data
BSE,STOCK,XTRANET,Xtranet Technologies,,544838,B,XTRANET.BO,,,0,,XTRANET.BO: Only 25 rows; minimum is 30 | 544838.BO: Yahoo returned no data
BSE,STOCK,YAAP,Yaap Digital,,215837,NS,YAAP.BO,,,0,,YAAP.BO: Yahoo returned no data | 215837.BO: Yahoo returned no data
BSE,STOCK,YASHOPTICS,Yash Optics & Lens,,211495,NS,YASHOPTICS.BO,,,0,,YASHOPTICS.BO: Yahoo returned no data | 211495.BO: Yahoo returned no data
BSE,STOCK,YCCL,Yasons Chemex Care,,210517,NS,YCCL.BO,,,0,,YCCL.BO: Yahoo returned no data | 210517.BO: Yahoo returned no data
