trades,wins,losses,win_rate_pct,avg_net_pct,avg_gross_pct,avg_winner_pct,avg_loser_pct,profit_factor,expectancy_pct,compounded_return_pct,max_drawdown_pct,avg_holding_days,target_exits,stop_exits,time_exits,experiment,exchange,symbol
12,4,8,33.33333333333333,-0.22094350615032102,-0.0709435061503209,3.957642737870187,-2.310236628160575,0.8565448858416913,-0.22094350615032102,-3.193004171932734,-8.314663416488521,3.75,3,7,2,EMA_MACD,NSE,IDBI
7,2,5,28.57142857142857,-0.48101045296167133,-0.33101045296167125,4.850000000000004,-2.6134146341463413,0.7423238450769956,-0.48101045296167133,-3.698631153688947,-5.712063229529352,5.714285714285714,2,5,0,EMA_MACD,NSE,IDFCFIRSTB
6,2,4,33.33333333333333,-0.08581514762515481,0.06418485237484524,4.9815789473684315,-2.6195121951219478,0.9508600411643666,-0.08581514762515481,-0.8909721467654785,-5.712063229529296,2.3333333333333335,2,4,0,EMA_MACD,NSE,IFCI
9,5,4,55.55555555555556,1.6471758664955125,1.7971758664955126,5.060526315789483,-2.619512195121951,2.4148228462217043,1.6471758664955125,15.102423364554651,-5.170415243902438,3.4444444444444446,5,4,0,EMA_MACD,NSE,INOXWIND
12,6,6,50.0,0.5643038815978755,0.7143038815978757,3.5601948811938473,-2.431587117998096,1.4641444901735305,0.5643038815978755,6.265610950927725,-5.925383027624964,6.416666666666667,4,5,3,EMA_MACD,NSE,ITC
8,5,3,62.5,2.176700898587937,2.326700898587937,5.060526315789479,-2.629674796747966,3.2073207442783858,2.176700898587937,18.161657497070237,-2.650000000000008,2.125,5,3,0,EMA_MACD,NSE,JINDWORLD
15,4,11,26.666666666666668,-0.7263455979722683,-0.5763455979722681,4.47224059296984,-2.6167405764966714,0.6214866391959111,-0.7263455979722683,-11.022986705890403,-19.392337400524752,5.333333333333333,3,11,1,EMA_MACD,NSE,JIOFIN
5,2,3,40.0,0.3621951219512221,0.5121951219512222,4.850000000000004,-2.629674796747966,1.229556345648479,0.3621951219512221,1.48846275792478,-7.683399239938982,4.0,2,3,0,EMA_MACD,NSE,LENSKART
8,3,5,37.5,0.5039263181466095,0.6539263181466095,4.937719298245622,-2.156349469912798,1.3739106857605885,0.5039263181466095,3.6002248587790886,-5.170415243902449,6.125,3,4,1,EMA_MACD,NSE,LICI
5,0,5,0.0,-2.6378048780487804,-2.48780487804878,0.0,-2.6378048780487804,0.0,-2.6378048780487804,-12.511349747338475,-10.186044534493732,3.6,0,5,0,EMA_MACD,NSE,MAHABANK
2,1,1,50.0,1.0999999999999954,1.2499999999999956,4.850000000000004,-2.6500000000000132,1.8301886792452755,1.0999999999999954,2.0714750000000004,-2.649999999999997,1.5,1,1,0,EMA_MACD,NSE,MEESHO
6,2,4,33.33333333333333,-0.1195121951219457,0.03048780487805436,4.850000000000004,-2.604268292682921,0.9311636619058797,-0.1195121951219457,-1.0771763263368372,-7.625576322404804,4.833333333333333,2,4,0,EMA_MACD,NSE,MOREPENLAB
5,1,4,20.0,-1.1378048780487815,-0.9878048780487811,4.850000000000004,-2.634756097560978,0.460194399444573,-1.1378048780487815,-5.771083934344534,-7.741185962499985,2.6,1,4,0,EMA_MACD,NSE,MOTHERSON
20,5,15,25.0,-0.6210563245606509,-0.47105632456065083,4.9026315789473704,-2.462285625729991,0.663696570876621,-0.6210563245606509,-12.62196384130798,-18.142856672858564,3.65,5,14,1,EMA_MACD,NSE,NMDC
5,3,2,60.0,1.97965340179718,2.12965340179718,5.025438596491234,-2.5890243902438987,2.911582418127285,1.97965340179718,9.925484439135879,-5.111018307555004,3.0,3,2,0,EMA_MACD,NSE,PINELABS
10,4,6,40.0,0.4472400513478848,0.5972400513478847,5.0473684210526395,-2.6195121951219513,1.2845568296906158,0.4472400513478848,3.8415668475296982,-12.45655083828977,4.1,4,6,0,EMA_MACD,NSE,PNB
