variant,direction,signal_date,entry_date,exit_date,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,regime,rsi,extension_pct,symbol,exchange,data_symbol
RSI_ZONE_EXT_3_NO_NEUTRAL,LONG,2026-04-28,2026-04-29,2026-05-07,472.25,460.44374999999997,495.8625,460.44374999999997,STOP_LOSS,6,-2.500000000000007,-2.650000000000007,BEAR,62.97700724830223,2.492472014803025,COALINDIA,BSE,COALINDIA.BO
RSI_ZONE_EXT_3_NO_NEUTRAL,LONG,2026-06-01,2026-06-02,2026-06-09,470.9500122070313,459.1762619018555,494.49751281738287,459.1762619018555,STOP_LOSS,6,-2.5,-2.65,BEAR,60.24943921385853,1.8241995388750543,COALINDIA,BSE,COALINDIA.BO
RSI_ZONE_EXT_3_NO_NEUTRAL,SHORT,2026-06-12,2026-06-15,2026-06-17,448.0,459.19999999999993,425.59999999999997,459.19999999999993,STOP_LOSS,3,-2.499999999999985,-2.649999999999985,BEAR,37.742622146160365,2.027562417689109,COALINDIA,BSE,COALINDIA.BO
BASE_CURRENT,SHORT,2024-12-19,2024-12-20,2024-12-30,143.25,146.83124999999998,136.0875,136.0875,TARGET,6,4.9999999999999964,4.849999999999996,NEUTRAL,39.053307970308225,1.5783632238510106,TATASTEEL,BSE,500470.BO
BASE_CURRENT,LONG,2025-06-27,2025-06-30,2025-07-15,161.0,156.975,169.05,159.0500030517578,TIME_EXIT,11,-1.2111782287218555,-1.3611782287218555,BULL,65.03304555602622,2.1002966417576365,TATASTEEL,BSE,500470.BO
BASE_CURRENT,SHORT,2025-08-28,2025-08-29,2025-09-02,154.25,158.10625,146.5375,158.10625,STOP_LOSS,2,-2.4999999999999925,-2.6499999999999924,NEUTRAL,39.93547282416982,1.5030857479759816,TATASTEEL,BSE,500470.BO
BASE_CURRENT,LONG,2025-09-04,2025-09-05,2025-09-19,166.8000030517578,162.63000297546387,175.1400032043457,171.5,TIME_EXIT,11,2.8177439222131095,2.6677439222131096,NEUTRAL,61.89457644104945,2.6821513696964914,TATASTEEL,BSE,500470.BO
EMA_MACD,SHORT,2024-12-19,2024-12-20,2024-12-30,143.25,146.83124999999998,136.0875,136.0875,TARGET,6,4.9999999999999964,4.849999999999996,NEUTRAL,39.053307970308225,1.5783632238510106,TATASTEEL,BSE,500470.BO
EMA_MACD,LONG,2025-06-27,2025-06-30,2025-07-15,161.0,156.975,169.05,159.0500030517578,TIME_EXIT,11,-1.2111782287218555,-1.3611782287218555,BULL,65.03304555602622,2.1002966417576365,TATASTEEL,BSE,500470.BO
EMA_MACD,LONG,2025-08-21,2025-08-22,2025-08-26,161.39999389648438,157.36499404907227,169.4699935913086,157.36499404907227,STOP_LOSS,3,-2.5,-2.65,NEUTRAL,54.36114711252472,0.7937900976740138,TATASTEEL,BSE,500470.BO
EMA_MACD,LONG,2025-09-04,2025-09-05,2025-09-19,166.8000030517578,162.63000297546387,175.1400032043457,171.5,TIME_EXIT,11,2.8177439222131095,2.6677439222131096,NEUTRAL,61.89457644104945,2.6821513696964914,TATASTEEL,BSE,500470.BO
EMA_MACD,LONG,2026-04-08,2026-04-09,2026-04-21,203.6999969482422,198.60749702453612,213.8849967956543,213.8849967956543,TARGET,8,5.000000000000003,4.850000000000002,BEAR,59.352918375134905,2.8893186512480784,TATASTEEL,BSE,500470.BO
RSI_ZONE,SHORT,2024-12-19,2024-12-20,2024-12-30,143.25,146.83124999999998,136.0875,136.0875,TARGET,6,4.9999999999999964,4.849999999999996,NEUTRAL,39.053307970308225,1.5783632238510106,TATASTEEL,BSE,500470.BO
RSI_ZONE,LONG,2025-06-30,2025-07-01,2025-07-03,160.35000610351562,156.34125595092772,168.3675064086914,168.3675064086914,TARGET,3,5.0000000000000036,4.850000000000003,BULL,60.18586231211922,0.7018776286980176,TATASTEEL,BSE,500470.BO
RSI_ZONE,SHORT,2025-08-28,2025-08-29,2025-09-02,154.25,158.10625,146.5375,158.10625,STOP_LOSS,2,-2.4999999999999925,-2.6499999999999924,NEUTRAL,39.93547282416982,1.5030857479759816,TATASTEEL,BSE,500470.BO
RSI_ZONE,LONG,2025-09-04,2025-09-05,2025-09-19,166.8000030517578,162.63000297546387,175.1400032043457,171.5,TIME_EXIT,11,2.8177439222131095,2.6677439222131096,NEUTRAL,61.89457644104945,2.6821513696964914,TATASTEEL,BSE,500470.BO
EXT_3,SHORT,2024-12-19,2024-12-20,2024-12-30,143.25,146.83124999999998,136.0875,136.0875,TARGET,6,4.9999999999999964,4.849999999999996,NEUTRAL,39.053307970308225,1.5783632238510106,TATASTEEL,BSE,500470.BO
EXT_3,LONG,2025-06-27,2025-06-30,2025-07-15,161.0,156.975,169.05,159.0500030517578,TIME_EXIT,11,-1.2111782287218555,-1.3611782287218555,BULL,65.03304555602622,2.1002966417576365,TATASTEEL,BSE,500470.BO
EXT_3,SHORT,2025-08-28,2025-08-29,2025-09-02,154.25,158.10625,146.5375,158.10625,STOP_LOSS,2,-2.4999999999999925,-2.6499999999999924,NEUTRAL,39.93547282416982,1.5030857479759816,TATASTEEL,BSE,500470.BO
EXT_3,LONG,2025-09-04,2025-09-05,2025-09-19,166.8000030517578,162.63000297546387,175.1400032043457,171.5,TIME_EXIT,11,2.8177439222131095,2.6677439222131096,NEUTRAL,61.89457644104945,2.6821513696964914,TATASTEEL,BSE,500470.BO
RSI_ZONE_EXT_3,SHORT,2024-12-19,2024-12-20,2024-12-30,143.25,146.83124999999998,136.0875,136.0875,TARGET,6,4.9999999999999964,4.849999999999996,NEUTRAL,39.053307970308225,1.5783632238510106,TATASTEEL,BSE,500470.BO
RSI_ZONE_EXT_3,LONG,2025-06-30,2025-07-01,2025-07-03,160.35000610351562,156.34125595092772,168.3675064086914,168.3675064086914,TARGET,3,5.0000000000000036,4.850000000000003,BULL,60.18586231211922,0.7018776286980176,TATASTEEL,BSE,500470.BO
RSI_ZONE_EXT_3,SHORT,2025-08-28,2025-08-29,2025-09-02,154.25,158.10625,146.5375,158.10625,STOP_LOSS,2,-2.4999999999999925,-2.6499999999999924,NEUTRAL,39.93547282416982,1.5030857479759816,TATASTEEL,BSE,500470.BO
RSI_ZONE_EXT_3,LONG,2025-09-04,2025-09-05,2025-09-19,166.8000030517578,162.63000297546387,175.1400032043457,171.5,TIME_EXIT,11,2.8177439222131095,2.6677439222131096,NEUTRAL,61.89457644104945,2.6821513696964914,TATASTEEL,BSE,500470.BO
RSI_ZONE_NO_NEUTRAL,LONG,2025-06-30,2025-07-01,2025-07-03,160.35000610351562,156.34125595092772,168.3675064086914,168.3675064086914,TARGET,3,5.0000000000000036,4.850000000000003,BULL,60.18586231211922,0.7018776286980176,TATASTEEL,BSE,500470.BO
RSI_ZONE_EXT_3_NO_NEUTRAL,LONG,2025-06-30,2025-07-01,2025-07-03,160.35000610351562,156.34125595092772,168.3675064086914,168.3675064086914,TARGET,3,5.0000000000000036,4.850000000000003,BULL,60.18586231211922,0.7018776286980176,TATASTEEL,BSE,500470.BO
EMA_MACD,LONG,2026-06-25,2026-06-26,2026-06-29,186.4499969482422,181.78874702453612,195.7724967956543,181.78874702453612,STOP_LOSS,2,-2.500000000000006,-2.650000000000006,BEAR,59.86316008903503,2.2985393588871124,MEESHO,BSE,MEESHO.BO
EMA_MACD,LONG,2026-08-04,2026-08-05,2026-08-06,192.85000610351562,188.02875595092772,202.4925064086914,188.02875595092772,STOP_LOSS,2,-2.500000000000009,-2.650000000000009,BULL,58.29637780149673,2.2845596092701093,MEESHO,BSE,MEESHO.BO
BASE_CURRENT,SHORT,2025-02-17,2025-02-18,2025-02-28,103.9499969482422,106.54874687194825,98.75249710083008,98.75249710083008,TARGET,8,5.000000000000007,4.850000000000007,NEUTRAL,37.73384406230606,3.066495664698025,VMM,BSE,VMM.BO
BASE_CURRENT,SHORT,2026-01-06,2026-01-07,2026-01-20,131.1999969482422,134.47999687194823,124.63999710083007,124.63999710083007,TARGET,9,5.000000000000004,4.850000000000004,BULL,38.81589632980893,1.9573988999268759,VMM,BSE,VMM.BO
BASE_CURRENT,SHORT,2026-03-04,2026-03-05,2026-03-09,113.0,115.82499999999999,107.35,107.35,TARGET,3,5.000000000000005,4.850000000000005,BEAR,34.79336584066422,4.766173989254724,VMM,BSE,VMM.BO
EMA_MACD,SHORT,2025-02-17,2025-02-18,2025-02-28,103.9499969482422,106.54874687194825,98.75249710083008,98.75249710083008,TARGET,8,5.000000000000007,4.850000000000007,NEUTRAL,37.73384406230606,3.066495664698025,VMM,BSE,VMM.BO
EMA_MACD,SHORT,2026-01-06,2026-01-07,2026-01-20,131.1999969482422,134.47999687194823,124.63999710083007,124.63999710083007,TARGET,9,5.000000000000004,4.850000000000004,BULL,38.81589632980893,1.9573988999268759,VMM,BSE,VMM.BO
EMA_MACD,SHORT,2026-03-04,2026-03-05,2026-03-09,113.0,115.82499999999999,107.35,107.35,TARGET,3,5.000000000000005,4.850000000000005,BEAR,34.79336584066422,4.766173989254724,VMM,BSE,VMM.BO
EMA_MACD,SHORT,2026-07-08,2026-07-09,2026-07-17,116.5,119.4125,110.675,110.675,TARGET,7,5.000000000000003,4.850000000000002,NEUTRAL,43.289260822689215,1.4917279362974065,VMM,BSE,VMM.BO
RSI_ZONE,SHORT,2025-02-17,2025-02-18,2025-02-28,103.9499969482422,106.54874687194825,98.75249710083008,98.75249710083008,TARGET,8,5.000000000000007,4.850000000000007,NEUTRAL,37.73384406230606,3.066495664698025,VMM,BSE,VMM.BO
RSI_ZONE,SHORT,2026-01-06,2026-01-07,2026-01-20,131.1999969482422,134.47999687194823,124.63999710083007,124.63999710083007,TARGET,9,5.000000000000004,4.850000000000004,BULL,38.81589632980893,1.9573988999268759,VMM,BSE,VMM.BO
RSI_ZONE,SHORT,2026-03-04,2026-03-05,2026-03-09,113.0,115.82499999999999,107.35,107.35,TARGET,3,5.000000000000005,4.850000000000005,BEAR,34.79336584066422,4.766173989254724,VMM,BSE,VMM.BO
EXT_3,SHORT,2026-01-06,2026-01-07,2026-01-20,131.1999969482422,134.47999687194823,124.63999710083007,124.63999710083007,TARGET,9,5.000000000000004,4.850000000000004,BULL,38.81589632980893,1.9573988999268759,VMM,BSE,VMM.BO
EXT_3,SHORT,2026-03-06,2026-03-09,2026-03-10,107.5999984741211,110.28999843597411,102.21999855041503,110.28999843597411,STOP_LOSS,2,-2.499999999999992,-2.649999999999992,BEAR,37.047633725872245,2.6165187049908303,VMM,BSE,VMM.BO
RSI_ZONE_EXT_3,SHORT,2026-01-06,2026-01-07,2026-01-20,131.1999969482422,134.47999687194823,124.63999710083007,124.63999710083007,TARGET,9,5.000000000000004,4.850000000000004,BULL,38.81589632980893,1.9573988999268759,VMM,BSE,VMM.BO
RSI_ZONE_EXT_3,SHORT,2026-03-06,2026-03-09,2026-03-10,107.5999984741211,110.28999843597411,102.21999855041503,110.28999843597411,STOP_LOSS,2,-2.499999999999992,-2.649999999999992,BEAR,37.047633725872245,2.6165187049908303,VMM,BSE,VMM.BO
RSI_ZONE_NO_NEUTRAL,SHORT,2026-01-06,2026-01-07,2026-01-20,131.1999969482422,134.47999687194823,124.63999710083007,124.63999710083007,TARGET,9,5.000000000000004,4.850000000000004,BULL,38.81589632980893,1.9573988999268759,VMM,BSE,VMM.BO
RSI_ZONE_NO_NEUTRAL,SHORT,2026-03-04,2026-03-05,2026-03-09,113.0,115.82499999999999,107.35,107.35,TARGET,3,5.000000000000005,4.850000000000005,BEAR,34.79336584066422,4.766173989254724,VMM,BSE,VMM.BO
RSI_ZONE_EXT_3_NO_NEUTRAL,SHORT,2026-01-06,2026-01-07,2026-01-20,131.1999969482422,134.47999687194823,124.63999710083007,124.63999710083007,TARGET,9,5.000000000000004,4.850000000000004,BULL,38.81589632980893,1.9573988999268759,VMM,BSE,VMM.BO
RSI_ZONE_EXT_3_NO_NEUTRAL,SHORT,2026-03-06,2026-03-09,2026-03-10,107.5999984741211,110.28999843597411,102.21999855041503,110.28999843597411,STOP_LOSS,2,-2.499999999999992,-2.649999999999992,BEAR,37.047633725872245,2.6165187049908303,VMM,BSE,VMM.BO
BASE_CURRENT,SHORT,2026-01-20,2026-01-21,2026-01-21,124.3499984741211,127.45874843597412,118.13249855041504,127.45874843597412,STOP_LOSS,1,-2.499999999999995,-2.649999999999995,BEAR,39.19095062428755,3.603872660975326,URBANCO,BSE,URBANCO.BO
BASE_CURRENT,LONG,2026-08-03,2026-08-04,2026-08-04,148.0,144.29999999999998,155.4,144.29999999999998,STOP_LOSS,1,-2.5000000000000115,-2.6500000000000115,BULL,69.00072460888256,8.14215584983659,URBANCO,BSE,URBANCO.BO
EMA_MACD,SHORT,2026-01-20,2026-01-21,2026-01-21,124.3499984741211,127.45874843597412,118.13249855041504,127.45874843597412,STOP_LOSS,1,-2.499999999999995,-2.649999999999995,BEAR,39.19095062428755,3.603872660975326,URBANCO,BSE,URBANCO.BO
EMA_MACD,LONG,2026-08-03,2026-08-04,2026-08-04,148.0,144.29999999999998,155.4,144.29999999999998,STOP_LOSS,1,-2.5000000000000115,-2.6500000000000115,BULL,69.00072460888256,8.14215584983659,URBANCO,BSE,URBANCO.BO
RSI_ZONE,SHORT,2026-01-20,2026-01-21,2026-01-21,124.3499984741211,127.45874843597412,118.13249855041504,127.45874843597412,STOP_LOSS,1,-2.499999999999995,-2.649999999999995,BEAR,39.19095062428755,3.603872660975326,URBANCO,BSE,URBANCO.BO
RSI_ZONE,LONG,2026-08-04,2026-08-05,2026-08-11,142.14999389648438,138.59624404907225,149.2574935913086,138.59624404907225,STOP_LOSS,5,-2.500000000000008,-2.650000000000008,BULL,61.73766325124211,3.1866017830360422,URBANCO,BSE,URBANCO.BO
EXT_3,LONG,2026-08-05,2026-08-06,2026-08-10,144.5500030517578,140.93625297546387,151.77750320434572,140.93625297546387,STOP_LOSS,3,-2.499999999999996,-2.649999999999996,BULL,62.1712959896876,2.3152080125643835,URBANCO,BSE,URBANCO.BO
RSI_ZONE_EXT_3,LONG,2026-08-05,2026-08-06,2026-08-10,144.5500030517578,140.93625297546387,151.77750320434572,140.93625297546387,STOP_LOSS,3,-2.499999999999996,-2.649999999999996,BULL,62.1712959896876,2.3152080125643835,URBANCO,BSE,URBANCO.BO
RSI_ZONE_NO_NEUTRAL,SHORT,2026-01-20,2026-01-21,2026-01-21,124.3499984741211,127.45874843597412,118.13249855041504,127.45874843597412,STOP_LOSS,1,-2.499999999999995,-2.649999999999995,BEAR,39.19095062428755,3.603872660975326,URBANCO,BSE,URBANCO.BO
RSI_ZONE_NO_NEUTRAL,LONG,2026-08-04,2026-08-05,2026-08-11,142.14999389648438,138.59624404907225,149.2574935913086,138.59624404907225,STOP_LOSS,5,-2.500000000000008,-2.650000000000008,BULL,61.73766325124211,3.1866017830360422,URBANCO,BSE,URBANCO.BO
RSI_ZONE_EXT_3_NO_NEUTRAL,LONG,2026-08-05,2026-08-06,2026-08-10,144.5500030517578,140.93625297546387,151.77750320434572,140.93625297546387,STOP_LOSS,3,-2.499999999999996,-2.649999999999996,BULL,62.1712959896876,2.3152080125643835,URBANCO,BSE,URBANCO.BO
BASE_CURRENT,SHORT,2026-08-31,2026-09-01,2026-09-02,539.0999755859375,552.5774749755859,512.1449768066406,512.1449768066406,TARGET,2,5.000000000000012,4.850000000000012,NEUTRAL,39.3000333524194,1.8356720799191377,TENNIND,BSE,TENNIND.BO
EMA_MACD,LONG,2026-04-09,2026-04-10,2026-04-13,564.4500122070312,550.3387619018555,592.6725128173829,550.3387619018555,STOP_LOSS,2,-2.499999999999996,-2.649999999999996,BEAR,54.91703373857826,1.241726015184681,TENNIND,BSE,TENNIND.BO
EMA_MACD,SHORT,2026-07-14,2026-07-15,2026-07-23,570.0,584.25,541.5,541.5,TARGET,7,5.0,4.85,NEUTRAL,42.885153417267624,1.92103276758268,TENNIND,BSE,TENNIND.BO
EMA_MACD,SHORT,2026-08-14,2026-08-17,2026-08-18,544.3499755859375,557.9587249755859,517.1324768066406,557.9587249755859,STOP_LOSS,2,-2.5,-2.65,NEUTRAL,42.16028927056046,0.7877125774302449,TENNIND,BSE,TENNIND.BO
EMA_MACD,SHORT,2026-08-27,2026-08-28,2026-09-02,547.5499877929688,561.238737487793,520.1724884033202,520.1724884033202,TARGET,4,5.000000000000012,4.850000000000012,NEUTRAL,43.902984679477925,1.0953547773093881,TENNIND,BSE,TENNIND.BO
RSI_ZONE,SHORT,2026-08-31,2026-09-01,2026-09-02,539.0999755859375,552.5774749755859,512.1449768066406,512.1449768066406,TARGET,2,5.000000000000012,4.850000000000012,NEUTRAL,39.3000333524194,1.8356720799191377,TENNIND,BSE,TENNIND.BO
EXT_3,SHORT,2026-08-31,2026-09-01,2026-09-02,539.0999755859375,552.5774749755859,512.1449768066406,512.1449768066406,TARGET,2,5.000000000000012,4.850000000000012,NEUTRAL,39.3000333524194,1.8356720799191377,TENNIND,BSE,TENNIND.BO
RSI_ZONE_EXT_3,SHORT,2026-08-31,2026-09-01,2026-09-02,539.0999755859375,552.5774749755859,512.1449768066406,512.1449768066406,TARGET,2,5.000000000000012,4.850000000000012,NEUTRAL,39.3000333524194,1.8356720799191377,TENNIND,BSE,TENNIND.BO
BASE_CURRENT,SHORT,2025-01-13,2025-01-14,2025-01-14,120.9499969482422,123.97374687194825,114.90249710083009,123.97374687194825,STOP_LOSS,1,-2.499999999999995,-2.649999999999995,NEUTRAL,39.58302417581305,4.74729336392103,ZEEL,BSE,ZEEL.BO
BASE_CURRENT,LONG,2025-05-09,2025-05-12,2025-05-14,118.0500030517578,115.09875297546385,123.95250320434569,123.95250320434569,TARGET,3,5.0,4.85,NEUTRAL,60.30196606585508,4.0204003451433685,ZEEL,BSE,ZEEL.BO
BASE_CURRENT,SHORT,2025-09-29,2025-09-30,2025-10-15,112.9499969482422,115.77374687194825,107.30249710083008,109.9499969482422,TIME_EXIT,11,2.6560425684426616,2.5060425684426617,BULL,39.68612013069695,1.373443223966631,ZEEL,BSE,ZEEL.BO
BASE_CURRENT,SHORT,2026-03-02,2026-03-04,2026-03-09,83.0,85.07499999999999,78.85,78.85,TARGET,4,5.000000000000006,4.850000000000006,BEAR,36.529243631193374,3.3928381432358012,ZEEL,BSE,ZEEL.BO
BASE_CURRENT,LONG,2026-06-01,2026-06-02,2026-06-03,94.4000015258789,92.04000148773193,99.12000160217285,92.04000148773193,STOP_LOSS,2,-2.500000000000006,-2.650000000000006,BEAR,62.981275723779035,4.411425811307514,ZEEL,BSE,ZEEL.BO
BASE_CURRENT,SHORT,2026-08-05,2026-08-06,2026-08-11,95.0999984741211,97.47749843597411,90.34499855041504,90.34499855041504,TARGET,4,4.9999999999999964,4.849999999999996,BULL,38.33789254343202,6.528854700466999,ZEEL,BSE,ZEEL.BO
BASE_CURRENT,SHORT,2026-08-31,2026-09-01,2026-09-04,94.48999786376952,96.85224781036375,89.76549797058104,91.33999633789062,TIME_EXIT,4,3.333687794575243,3.183687794575243,NEUTRAL,38.05447873789236,6.646691051303229,ZEEL,BSE,ZEEL.BO
EMA_MACD,SHORT,2025-01-13,2025-01-14,2025-01-14,120.9499969482422,123.97374687194825,114.90249710083009,123.97374687194825,STOP_LOSS,1,-2.499999999999995,-2.649999999999995,NEUTRAL,39.58302417581305,4.74729336392103,ZEEL,BSE,ZEEL.BO
EMA_MACD,LONG,2025-05-09,2025-05-12,2025-05-14,118.0500030517578,115.09875297546385,123.95250320434569,123.95250320434569,TARGET,3,5.0,4.85,NEUTRAL,60.30196606585508,4.0204003451433685,ZEEL,BSE,ZEEL.BO
EMA_MACD,SHORT,2025-09-29,2025-09-30,2025-10-15,112.9499969482422,115.77374687194825,107.30249710083008,109.9499969482422,TIME_EXIT,11,2.6560425684426616,2.5060425684426617,BULL,39.68612013069695,1.373443223966631,ZEEL,BSE,ZEEL.BO
EMA_MACD,SHORT,2026-03-02,2026-03-04,2026-03-09,83.0,85.07499999999999,78.85,78.85,TARGET,4,5.000000000000006,4.850000000000006,BEAR,36.529243631193374,3.3928381432358012,ZEEL,BSE,ZEEL.BO
EMA_MACD,LONG,2026-05-29,2026-06-01,2026-06-01,94.1999969482422,91.84499702453614,98.90999679565432,98.90999679565432,TARGET,1,5.0000000000000115,4.850000000000011,BEAR,59.94920262126221,3.9899045863451916,ZEEL,BSE,ZEEL.BO
EMA_MACD,LONG,2026-07-21,2026-07-22,2026-07-23,107.0500030517578,104.37375297546384,112.40250320434569,104.37375297546384,STOP_LOSS,2,-2.5000000000000084,-2.6500000000000083,NEUTRAL,55.762077791012956,1.3794981962456199,ZEEL,BSE,ZEEL.BO
EMA_MACD,SHORT,2026-08-05,2026-08-06,2026-08-11,95.0999984741211,97.47749843597411,90.34499855041504,90.34499855041504,TARGET,4,4.9999999999999964,4.849999999999996,BULL,38.33789254343202,6.528854700466999,ZEEL,BSE,ZEEL.BO
EMA_MACD,LONG,2026-08-21,2026-08-24,2026-08-24,109.1999969482422,106.46999702453614,114.65999679565432,106.46999702453614,STOP_LOSS,1,-2.500000000000005,-2.650000000000005,NEUTRAL,56.59974555533575,2.178489451045845,ZEEL,BSE,ZEEL.BO
EMA_MACD,SHORT,2026-08-31,2026-09-01,2026-09-04,94.48999786376952,96.85224781036375,89.76549797058104,91.33999633789062,TIME_EXIT,4,3.333687794575243,3.183687794575243,NEUTRAL,38.05447873789236,6.646691051303229,ZEEL,BSE,ZEEL.BO
RSI_ZONE,SHORT,2025-01-13,2025-01-14,2025-01-14,120.9499969482422,123.97374687194825,114.90249710083009,123.97374687194825,STOP_LOSS,1,-2.499999999999995,-2.649999999999995,NEUTRAL,39.58302417581305,4.74729336392103,ZEEL,BSE,ZEEL.BO
RSI_ZONE,LONG,2025-05-09,2025-05-12,2025-05-14,118.0500030517578,115.09875297546385,123.95250320434569,123.95250320434569,TARGET,3,5.0,4.85,NEUTRAL,60.30196606585508,4.0204003451433685,ZEEL,BSE,ZEEL.BO
RSI_ZONE,SHORT,2025-09-29,2025-09-30,2025-10-15,112.9499969482422,115.77374687194825,107.30249710083008,109.9499969482422,TIME_EXIT,11,2.6560425684426616,2.5060425684426617,BULL,39.68612013069695,1.373443223966631,ZEEL,BSE,ZEEL.BO
RSI_ZONE,SHORT,2026-03-02,2026-03-04,2026-03-09,83.0,85.07499999999999,78.85,78.85,TARGET,4,5.000000000000006,4.850000000000006,BEAR,36.529243631193374,3.3928381432358012,ZEEL,BSE,ZEEL.BO
RSI_ZONE,LONG,2026-06-01,2026-06-02,2026-06-03,94.4000015258789,92.04000148773193,99.12000160217285,92.04000148773193,STOP_LOSS,2,-2.500000000000006,-2.650000000000006,BEAR,62.981275723779035,4.411425811307514,ZEEL,BSE,ZEEL.BO
RSI_ZONE,SHORT,2026-08-05,2026-08-06,2026-08-11,95.0999984741211,97.47749843597411,90.34499855041504,90.34499855041504,TARGET,4,4.9999999999999964,4.849999999999996,BULL,38.33789254343202,6.528854700466999,ZEEL,BSE,ZEEL.BO
RSI_ZONE,SHORT,2026-08-31,2026-09-01,2026-09-04,94.48999786376952,96.85224781036375,89.76549797058104,91.33999633789062,TIME_EXIT,4,3.333687794575243,3.183687794575243,NEUTRAL,38.05447873789236,6.646691051303229,ZEEL,BSE,ZEEL.BO
EXT_3,SHORT,2025-09-29,2025-09-30,2025-10-15,112.9499969482422,115.77374687194825,107.30249710083008,109.9499969482422,TIME_EXIT,11,2.6560425684426616,2.5060425684426617,BULL,39.68612013069695,1.373443223966631,ZEEL,BSE,ZEEL.BO
EXT_3,LONG,2026-06-02,2026-06-03,2026-06-03,94.38999938964844,92.03024940490722,99.10949935913087,92.03024940490722,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,BEAR,60.40989341837169,1.9761631055242073,ZEEL,BSE,ZEEL.BO
EXT_3,SHORT,2026-08-07,2026-08-10,2026-08-11,95.6999969482422,98.09249687194824,90.91499710083009,90.91499710083009,TARGET,2,5.0,4.85,BULL,39.07725212638855,2.7865764432839333,ZEEL,BSE,ZEEL.BO
EXT_3,SHORT,2026-09-03,2026-09-04,2026-09-04,92.41000366210938,94.7202537536621,87.7895034790039,91.33999633789062,TIME_EXIT,1,1.1578912258581395,1.0078912258581396,NEUTRAL,36.89696681717633,2.741944683249581,ZEEL,BSE,ZEEL.BO
RSI_ZONE_EXT_3,SHORT,2025-09-29,2025-09-30,2025-10-15,112.9499969482422,115.77374687194825,107.30249710083008,109.9499969482422,TIME_EXIT,11,2.6560425684426616,2.5060425684426617,BULL,39.68612013069695,1.373443223966631,ZEEL,BSE,ZEEL.BO
RSI_ZONE_EXT_3,LONG,2026-06-02,2026-06-03,2026-06-03,94.38999938964844,92.03024940490722,99.10949935913087,92.03024940490722,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,BEAR,60.40989341837169,1.9761631055242073,ZEEL,BSE,ZEEL.BO
RSI_ZONE_EXT_3,SHORT,2026-08-07,2026-08-10,2026-08-11,95.6999969482422,98.09249687194824,90.91499710083009,90.91499710083009,TARGET,2,5.0,4.85,BULL,39.07725212638855,2.7865764432839333,ZEEL,BSE,ZEEL.BO
RSI_ZONE_EXT_3,SHORT,2026-09-03,2026-09-04,2026-09-04,92.41000366210938,94.7202537536621,87.7895034790039,91.33999633789062,TIME_EXIT,1,1.1578912258581395,1.0078912258581396,NEUTRAL,36.89696681717633,2.741944683249581,ZEEL,BSE,ZEEL.BO
RSI_ZONE_NO_NEUTRAL,SHORT,2025-09-29,2025-09-30,2025-10-15,112.9499969482422,115.77374687194825,107.30249710083008,109.9499969482422,TIME_EXIT,11,2.6560425684426616,2.5060425684426617,BULL,39.68612013069695,1.373443223966631,ZEEL,BSE,ZEEL.BO
